trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#LaIslaDeLasTentaciones5,http://twitter.com/search?q=%23LaIslaDeLasTentaciones5,NA,%23LaIslaDeLasTentaciones5,27290,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Gerrard,http://twitter.com/search?q=Gerrard,NA,Gerrard,58526,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
#ResidentEvil4Remake,http://twitter.com/search?q=%23ResidentEvil4Remake,NA,%23ResidentEvil4Remake,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
#FanDuelisPHENOMENAL,http://twitter.com/search?q=%23FanDuelisPHENOMENAL,NA,%23FanDuelisPHENOMENAL,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
#BolsonaroNoInteligência,http://twitter.com/search?q=%23BolsonaroNoIntelig%C3%AAncia,NA,%23BolsonaroNoIntelig%C3%AAncia,46559,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Elijah Moore,http://twitter.com/search?q=%22Elijah+Moore%22,NA,%22Elijah+Moore%22,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Villa,http://twitter.com/search?q=Villa,NA,Villa,111518,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
#avfc,http://twitter.com/search?q=%23avfc,NA,%23avfc,19359,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Graphic B,http://twitter.com/search?q=%22Graphic+B%22,NA,%22Graphic+B%22,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Boris,http://twitter.com/search?q=Boris,NA,Boris,395138,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
RE4 Remake,http://twitter.com/search?q=%22RE4+Remake%22,NA,%22RE4+Remake%22,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Figal,http://twitter.com/search?q=Figal,NA,Figal,12751,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Stevie G,http://twitter.com/search?q=%22Stevie+G%22,NA,%22Stevie+G%22,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Kevin Spacey,http://twitter.com/search?q=%22Kevin+Spacey%22,NA,%22Kevin+Spacey%22,12269,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Liz Truss,http://twitter.com/search?q=%22Liz+Truss%22,NA,%22Liz+Truss%22,932493,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Langoni,http://twitter.com/search?q=Langoni,NA,Langoni,19800,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Fulham,http://twitter.com/search?q=Fulham,NA,Fulham,33312,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Gorosito,http://twitter.com/search?q=Gorosito,NA,Gorosito,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
NÃO MEXA NO MEU SALÁRIO,http://twitter.com/search?q=%22N%C3%83O+MEXA+NO+MEU+SAL%C3%81RIO%22,NA,%22N%C3%83O+MEXA+NO+MEU+SAL%C3%81RIO%22,116606,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Frenkie,http://twitter.com/search?q=Frenkie,NA,Frenkie,34017,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Gimnasia,http://twitter.com/search?q=Gimnasia,NA,Gimnasia,27234,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Inteligência Ltda,http://twitter.com/search?q=%22Intelig%C3%AAncia+Ltda%22,NA,%22Intelig%C3%AAncia+Ltda%22,36792,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Ferran,http://twitter.com/search?q=Ferran,NA,Ferran,20837,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Ronaldo,http://twitter.com/search?q=Ronaldo,NA,Ronaldo,484212,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
De Jong,http://twitter.com/search?q=%22De+Jong%22,NA,%22De+Jong%22,30943,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Fabra,http://twitter.com/search?q=Fabra,NA,Fabra,15076,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Anthony Rapp,http://twitter.com/search?q=%22Anthony+Rapp%22,NA,%22Anthony+Rapp%22,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
دي يونغ,http://twitter.com/search?q=%22%D8%AF%D9%8A+%D9%8A%D9%88%D9%86%D8%BA%22,NA,%22%D8%AF%D9%8A+%D9%8A%D9%88%D9%86%D8%BA%22,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Mims,http://twitter.com/search?q=Mims,NA,Mims,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
あかりの日,http://twitter.com/search?q=%E3%81%82%E3%81%8B%E3%82%8A%E3%81%AE%E6%97%A5,NA,%E3%81%82%E3%81%8B%E3%82%8A%E3%81%AE%E6%97%A5,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Ansu,http://twitter.com/search?q=Ansu,NA,Ansu,24361,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Varela,http://twitter.com/search?q=Varela,NA,Varela,15757,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
حسام,http://twitter.com/search?q=%D8%AD%D8%B3%D8%A7%D9%85,NA,%D8%AD%D8%B3%D8%A7%D9%85,43257,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Gold Glove,http://twitter.com/search?q=%22Gold+Glove%22,NA,%22Gold+Glove%22,17684,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
バイオRE4,http://twitter.com/search?q=%E3%83%90%E3%82%A4%E3%82%AARE4,NA,%E3%83%90%E3%82%A4%E3%82%AARE4,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
テスト最終日,http://twitter.com/search?q=%E3%83%86%E3%82%B9%E3%83%88%E6%9C%80%E7%B5%82%E6%97%A5,NA,%E3%83%86%E3%82%B9%E3%83%88%E6%9C%80%E7%B5%82%E6%97%A5,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Firpo,http://twitter.com/search?q=Firpo,NA,Firpo,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
فياريال,http://twitter.com/search?q=%D9%81%D9%8A%D8%A7%D8%B1%D9%8A%D8%A7%D9%84,NA,%D9%81%D9%8A%D8%A7%D8%B1%D9%8A%D8%A7%D9%84,11247,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
ليفا,http://twitter.com/search?q=%D9%84%D9%8A%D9%81%D8%A7,NA,%D9%84%D9%8A%D9%81%D8%A7,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Lampard,http://twitter.com/search?q=Lampard,NA,Lampard,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Mings,http://twitter.com/search?q=Mings,NA,Mings,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
アシュリー,http://twitter.com/search?q=%E3%82%A2%E3%82%B7%E3%83%A5%E3%83%AA%E3%83%BC,NA,%E3%82%A2%E3%82%B7%E3%83%A5%E3%83%AA%E3%83%BC,NA,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Shakira,http://twitter.com/search?q=Shakira,NA,Shakira,192004,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
Pipo,http://twitter.com/search?q=Pipo,NA,Pipo,13474,Worldwide,1,2022-10-21T03:52:44Z,2022-10-19T14:46:41Z
