trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Jimmy G,http://twitter.com/search?q=%22Jimmy+G%22,NA,%22Jimmy+G%22,29589,Worldwide,1,2023-03-14T02:07:44Z,2023-03-12T07:41:30Z
Jets,http://twitter.com/search?q=Jets,NA,Jets,65372,Worldwide,1,2023-03-14T02:07:44Z,2023-03-12T07:41:30Z
#الاتحاد_الفيحاء,http://twitter.com/search?q=%23%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D9%81%D9%8A%D8%AD%D8%A7%D8%A1,NA,%23%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D9%81%D9%8A%D8%AD%D8%A7%D8%A1,73423,Worldwide,1,2023-03-14T02:07:44Z,2023-03-12T07:41:30Z
バウアー,http://twitter.com/search?q=%E3%83%90%E3%82%A6%E3%82%A2%E3%83%BC,NA,%E3%83%90%E3%82%A6%E3%82%A2%E3%83%BC,16237,Worldwide,1,2023-03-14T02:07:44Z,2023-03-12T07:41:30Z
Drake,http://twitter.com/search?q=Drake,NA,Drake,70685,Worldwide,1,2023-03-14T02:07:44Z,2023-03-12T07:41:30Z
Carr,http://twitter.com/search?q=Carr,NA,Carr,29593,Worldwide,1,2023-03-14T02:07:44Z,2023-03-12T07:41:30Z
49ers,http://twitter.com/search?q=49ers,NA,49ers,34619,Worldwide,1,2023-03-14T02:07:44Z,2023-03-12T07:41:30Z
Mike White,http://twitter.com/search?q=%22Mike+White%22,NA,%22Mike+White%22,10088,Worldwide,1,2023-03-14T02:07:44Z,2023-03-12T07:41:30Z
#لجنه_الانضباط_والاخلاق,http://twitter.com/search?q=%23%D9%84%D8%AC%D9%86%D9%87_%D8%A7%D9%84%D8%A7%D9%86%D8%B6%D8%A8%D8%A7%D8%B7_%D9%88%D8%A7%D9%84%D8%A7%D8%AE%D9%84%D8%A7%D9%82,NA,%23%D9%84%D8%AC%D9%86%D9%87_%D8%A7%D9%84%D8%A7%D9%86%D8%B6%D8%A8%D8%A7%D8%B7_%D9%88%D8%A7%D9%84%D8%A7%D8%AE%D9%84%D8%A7%D9%82,NA,Worldwide,1,2023-03-14T02:07:44Z,2023-03-12T07:41:30Z
Canisso,http://twitter.com/search?q=Canisso,NA,Canisso,NA,Worldwide,1,2023-03-14T02:07:44Z,2023-03-12T07:41:30Z
