trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#AntalyadaKaraGece,http://twitter.com/search?q=%23AntalyadaKaraGece,NA,%23AntalyadaKaraGece,53247,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
McCarthy,http://twitter.com/search?q=McCarthy,NA,McCarthy,446321,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
#ANTvFB,http://twitter.com/search?q=%23ANTvFB,NA,%23ANTvFB,35912,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Speaker,http://twitter.com/search?q=Speaker,NA,Speaker,447414,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Jim Jordan,http://twitter.com/search?q=%22Jim+Jordan%22,NA,%22Jim+Jordan%22,101875,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Jeffries,http://twitter.com/search?q=Jeffries,NA,Jeffries,68293,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
#ARSNEW,http://twitter.com/search?q=%23ARSNEW,NA,%23ARSNEW,25090,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
#25Yetmez,http://twitter.com/search?q=%2325Yetmez,NA,%2325Yetmez,187287,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Rossi,http://twitter.com/search?q=Rossi,NA,Rossi,24843,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Republicans,http://twitter.com/search?q=Republicans,NA,Republicans,272834,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Maguire,http://twitter.com/search?q=Maguire,NA,Maguire,16174,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Newcastle,http://twitter.com/search?q=Newcastle,NA,Newcastle,96087,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
#misganasganan,http://twitter.com/search?q=%23misganasganan,NA,%23misganasganan,23819,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Ofsayt,http://twitter.com/search?q=Ofsayt,NA,Ofsayt,91225,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Fenerbahçe,http://twitter.com/search?q=Fenerbah%C3%A7e,NA,Fenerbah%C3%A7e,122697,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Bart Scott,http://twitter.com/search?q=%22Bart+Scott%22,NA,%22Bart+Scott%22,NA,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Elena,http://twitter.com/search?q=Elena,NA,Elena,86408,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Gaetz,http://twitter.com/search?q=Gaetz,NA,Gaetz,61957,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
رونالدو,http://twitter.com/search?q=%D8%B1%D9%88%D9%86%D8%A7%D9%84%D8%AF%D9%88,NA,%D8%B1%D9%88%D9%86%D8%A7%D9%84%D8%AF%D9%88,424920,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
TwitterıSiktin Amcık,http://twitter.com/search?q=%22Twitter%C4%B1Siktin+Amc%C4%B1k%22,NA,%22Twitter%C4%B1Siktin+Amc%C4%B1k%22,NA,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
Nuri Şahin,http://twitter.com/search?q=%22Nuri+%C5%9Eahin%22,NA,%22Nuri+%C5%9Eahin%22,NA,Worldwide,1,2023-01-04T02:21:47Z,2023-01-01T18:02:26Z
