trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#ZorunluEmeklilikKaldırılsın,http://twitter.com/search?q=%23ZorunluEmeklilikKald%C4%B1r%C4%B1ls%C4%B1n,NA,%23ZorunluEmeklilikKald%C4%B1r%C4%B1ls%C4%B1n,60001,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Nubank,http://twitter.com/search?q=Nubank,NA,Nubank,57371,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Joe Hart,http://twitter.com/search?q=%22Joe+Hart%22,NA,%22Joe+Hart%22,NA,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
OPEC,http://twitter.com/search?q=OPEC,NA,OPEC,142051,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
#الاهلي_جده,http://twitter.com/search?q=%23%D8%A7%D9%84%D8%A7%D9%87%D9%84%D9%8A_%D8%AC%D8%AF%D9%87,NA,%23%D8%A7%D9%84%D8%A7%D9%87%D9%84%D9%8A_%D8%AC%D8%AF%D9%87,15399,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
#okuloncesittk9davasi,http://twitter.com/search?q=%23okuloncesittk9davasi,NA,%23okuloncesittk9davasi,66276,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Gonzalo de la Carrera,http://twitter.com/search?q=%22Gonzalo+de+la+Carrera%22,NA,%22Gonzalo+de+la+Carrera%22,21405,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
#HBDtoJOOHONEY,http://twitter.com/search?q=%23HBDtoJOOHONEY,NA,%23HBDtoJOOHONEY,33263,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Benfica,http://twitter.com/search?q=Benfica,NA,Benfica,49117,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
#polislerintiharediyor,http://twitter.com/search?q=%23polislerintiharediyor,NA,%23polislerintiharediyor,17107,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Daredevil,http://twitter.com/search?q=Daredevil,NA,Daredevil,16947,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Nkunku,http://twitter.com/search?q=Nkunku,NA,Nkunku,13743,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Leipzig,http://twitter.com/search?q=Leipzig,NA,Leipzig,33875,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Xabi Alonso,http://twitter.com/search?q=%22Xabi+Alonso%22,NA,%22Xabi+Alonso%22,16371,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Saudis,http://twitter.com/search?q=Saudis,NA,Saudis,24164,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
İlacınSahibi KamuEczacısı,http://twitter.com/search?q=%22%C4%B0lac%C4%B1nSahibi+KamuEczac%C4%B1s%C4%B1%22,NA,%22%C4%B0lac%C4%B1nSahibi+KamuEczac%C4%B1s%C4%B1%22,NA,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Temer,http://twitter.com/search?q=Temer,NA,Temer,33819,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Cole Beasley,http://twitter.com/search?q=%22Cole+Beasley%22,NA,%22Cole+Beasley%22,NA,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
BOLSONARO CANIBAL,http://twitter.com/search?q=%22BOLSONARO+CANIBAL%22,NA,%22BOLSONARO+CANIBAL%22,10441,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
CBÜcrtli ÖgrtKadro,http://twitter.com/search?q=%22CB%C3%9Ccrtli+%C3%96grtKadro%22,NA,%22CB%C3%9Ccrtli+%C3%96grtKadro%22,41522,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Matt Walsh,http://twitter.com/search?q=%22Matt+Walsh%22,NA,%22Matt+Walsh%22,14791,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Blockchain Diyarbakır,http://twitter.com/search?q=%22Blockchain+Diyarbak%C4%B1r%22,NA,%22Blockchain+Diyarbak%C4%B1r%22,NA,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Maeda,http://twitter.com/search?q=Maeda,NA,Maeda,NA,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Mount,http://twitter.com/search?q=Mount,NA,Mount,33883,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Erkan Petekkaya,http://twitter.com/search?q=%22Erkan+Petekkaya%22,NA,%22Erkan+Petekkaya%22,NA,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Geraldo,http://twitter.com/search?q=Geraldo,NA,Geraldo,13460,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Nobel,http://twitter.com/search?q=Nobel,NA,Nobel,165131,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Emilia Schneider,http://twitter.com/search?q=%22Emilia+Schneider%22,NA,%22Emilia+Schneider%22,NA,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Öğretmenime Dokunma,http://twitter.com/search?q=%22%C3%96%C4%9Fretmenime+Dokunma%22,NA,%22%C3%96%C4%9Fretmenime+Dokunma%22,13594,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
FIRILDAK CHP,http://twitter.com/search?q=%22FIRILDAK+CHP%22,NA,%22FIRILDAK+CHP%22,NA,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
Kim Jung Gi,http://twitter.com/search?q=%22Kim+Jung+Gi%22,NA,%22Kim+Jung+Gi%22,49664,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
AdanaValiliğinden MevlideYasak,http://twitter.com/search?q=%22AdanaValili%C4%9Finden+MevlideYasak%22,NA,%22AdanaValili%C4%9Finden+MevlideYasak%22,22998,Worldwide,1,2022-10-06T00:00:13Z,2022-10-02T15:25:30Z
