trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Lamar,http://twitter.com/search?q=Lamar,NA,Lamar,73891,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Nashville,http://twitter.com/search?q=Nashville,NA,Nashville,90256,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Nashville,http://twitter.com/search?q=Nashville,NA,Nashville,90256,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Ravens,http://twitter.com/search?q=Ravens,NA,Ravens,47132,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
#MAGICMANJacksonDay,http://twitter.com/search?q=%23MAGICMANJacksonDay,NA,%23MAGICMANJacksonDay,64611,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
#schoolshooting,http://twitter.com/search?q=%23schoolshooting,NA,%23schoolshooting,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
#cnann,http://twitter.com/search?q=%23cnann,NA,%23cnann,27248,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
#SanaSöz,http://twitter.com/search?q=%23SanaS%C3%B6z,NA,%23SanaS%C3%B6z,76174,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
#すきすきワンワン,http://twitter.com/search?q=%23%E3%81%99%E3%81%8D%E3%81%99%E3%81%8D%E3%83%AF%E3%83%B3%E3%83%AF%E3%83%B3,NA,%23%E3%81%99%E3%81%8D%E3%81%99%E3%81%8D%E3%83%AF%E3%83%B3%E3%83%AF%E3%83%B3,165603,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Scotland,http://twitter.com/search?q=Scotland,NA,Scotland,95084,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Ömer Çelik,http://twitter.com/search?q=%22%C3%96mer+%C3%87elik%22,NA,%22%C3%96mer+%C3%87elik%22,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Binance,http://twitter.com/search?q=Binance,NA,Binance,227111,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Chris Chan,http://twitter.com/search?q=%22Chris+Chan%22,NA,%22Chris+Chan%22,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
CFTC,http://twitter.com/search?q=CFTC,NA,CFTC,23223,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Bombacı Terörist,http://twitter.com/search?q=%22Bombac%C4%B1+Ter%C3%B6rist%22,NA,%22Bombac%C4%B1+Ter%C3%B6rist%22,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
コタくん,http://twitter.com/search?q=%E3%82%B3%E3%82%BF%E3%81%8F%E3%82%93,NA,%E3%82%B3%E3%82%BF%E3%81%8F%E3%82%93,29628,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Tyler,http://twitter.com/search?q=Tyler,NA,Tyler,78844,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Humza Yousaf,http://twitter.com/search?q=%22Humza+Yousaf%22,NA,%22Humza+Yousaf%22,33759,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
ME TRACKLIST,http://twitter.com/search?q=%22ME+TRACKLIST%22,NA,%22ME+TRACKLIST%22,125083,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
iOS 16.4,http://twitter.com/search?q=%22iOS+16.4%22,NA,%22iOS+16.4%22,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Chukwueze,http://twitter.com/search?q=Chukwueze,NA,Chukwueze,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Multiversus,http://twitter.com/search?q=Multiversus,NA,Multiversus,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
PcComponentes,http://twitter.com/search?q=PcComponentes,NA,PcComponentes,10249,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
MeclisKapanmadan Afİstiyoruz,http://twitter.com/search?q=%22MeclisKapanmadan+Af%C4%B0stiyoruz%22,NA,%22MeclisKapanmadan+Af%C4%B0stiyoruz%22,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
eショップ,http://twitter.com/search?q=e%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97,NA,e%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97,29226,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
エンジンブレーキ,http://twitter.com/search?q=%E3%82%A8%E3%83%B3%E3%82%B8%E3%83%B3%E3%83%96%E3%83%AC%E3%83%BC%E3%82%AD,NA,%E3%82%A8%E3%83%B3%E3%82%B8%E3%83%B3%E3%83%96%E3%83%AC%E3%83%BC%E3%82%AD,18438,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Sandy Hook,http://twitter.com/search?q=%22Sandy+Hook%22,NA,%22Sandy+Hook%22,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
トレパク,http://twitter.com/search?q=%E3%83%88%E3%83%AC%E3%83%91%E3%82%AF,NA,%E3%83%88%E3%83%AC%E3%83%91%E3%82%AF,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Green Hills,http://twitter.com/search?q=%22Green+Hills%22,NA,%22Green+Hills%22,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Trey Lance,http://twitter.com/search?q=%22Trey+Lance%22,NA,%22Trey+Lance%22,NA,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
DOJAEJUNG READY TO LAUNCH,http://twitter.com/search?q=%22DOJAEJUNG+READY+TO+LAUNCH%22,NA,%22DOJAEJUNG+READY+TO+LAUNCH%22,53844,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
Ruby Bridges,http://twitter.com/search?q=%22Ruby+Bridges%22,NA,%22Ruby+Bridges%22,17766,Worldwide,1,2023-03-27T23:47:54Z,2023-03-26T12:10:55Z
