trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#TheLastOfUs,http://twitter.com/search?q=%23TheLastOfUs,NA,%23TheLastOfUs,104984,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Daniela,http://twitter.com/search?q=Daniela,NA,Daniela,128532,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
銀河鉄道999,http://twitter.com/search?q=%E9%8A%80%E6%B2%B3%E9%89%84%E9%81%93999,NA,%E9%8A%80%E6%B2%B3%E9%89%84%E9%81%93999,82486,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
松本零士先生,http://twitter.com/search?q=%E6%9D%BE%E6%9C%AC%E9%9B%B6%E5%A3%AB%E5%85%88%E7%94%9F,NA,%E6%9D%BE%E6%9C%AC%E9%9B%B6%E5%A3%AB%E5%85%88%E7%94%9F,28491,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
宇宙戦艦ヤマト,http://twitter.com/search?q=%E5%AE%87%E5%AE%99%E6%88%A6%E8%89%A6%E3%83%A4%E3%83%9E%E3%83%88,NA,%E5%AE%87%E5%AE%99%E6%88%A6%E8%89%A6%E3%83%A4%E3%83%9E%E3%83%88,74796,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Tatum,http://twitter.com/search?q=Tatum,NA,Tatum,74182,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Camila,http://twitter.com/search?q=Camila,NA,Camila,127412,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Joel,http://twitter.com/search?q=Joel,NA,Joel,81292,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
#NBAAllStar,http://twitter.com/search?q=%23NBAAllStar,NA,%23NBAAllStar,129642,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
#Viña2023,http://twitter.com/search?q=%23Vi%C3%B1a2023,NA,%23Vi%C3%B1a2023,63483,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Julieta,http://twitter.com/search?q=Julieta,NA,Julieta,66360,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Grande Rio,http://twitter.com/search?q=%22Grande+Rio%22,NA,%22Grande+Rio%22,29354,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Lebron,http://twitter.com/search?q=Lebron,NA,Lebron,128317,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Pamela Leiva,http://twitter.com/search?q=%22Pamela+Leiva%22,NA,%22Pamela+Leiva%22,15817,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Ellie,http://twitter.com/search?q=Ellie,NA,Ellie,44979,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
急性心不全,http://twitter.com/search?q=%E6%80%A5%E6%80%A7%E5%BF%83%E4%B8%8D%E5%85%A8,NA,%E6%80%A5%E6%80%A7%E5%BF%83%E4%B8%8D%E5%85%A8,55143,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
ハーロック,http://twitter.com/search?q=%E3%83%8F%E3%83%BC%E3%83%AD%E3%83%83%E3%82%AF,NA,%E3%83%8F%E3%83%BC%E3%83%AD%E3%83%83%E3%82%AF,NA,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
#tlou,http://twitter.com/search?q=%23tlou,NA,%23tlou,18217,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Giannis,http://twitter.com/search?q=Giannis,NA,Giannis,86836,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
Tems,http://twitter.com/search?q=Tems,NA,Tems,23681,Worldwide,1,2023-02-20T10:45:37Z,2023-02-16T08:01:57Z
