trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Canada,http://twitter.com/search?q=Canada,NA,Canada,447496,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Costa Rica,http://twitter.com/search?q=%22Costa+Rica%22,NA,%22Costa+Rica%22,427088,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
#BELCAN,http://twitter.com/search?q=%23BELCAN,NA,%23BELCAN,55447,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Bélgica,http://twitter.com/search?q=B%C3%A9lgica,NA,B%C3%A9lgica,65013,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Courtois,http://twitter.com/search?q=Courtois,NA,Courtois,38184,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Thanksgiving,http://twitter.com/search?q=Thanksgiving,NA,Thanksgiving,632320,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Davies,http://twitter.com/search?q=Davies,NA,Davies,39863,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Gavi,http://twitter.com/search?q=Gavi,NA,Gavi,210316,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Luis Enrique,http://twitter.com/search?q=%22Luis+Enrique%22,NA,%22Luis+Enrique%22,79097,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Alemania,http://twitter.com/search?q=Alemania,NA,Alemania,259747,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Hazard,http://twitter.com/search?q=Hazard,NA,Hazard,30740,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Japón,http://twitter.com/search?q=Jap%C3%B3n,NA,Jap%C3%B3n,398454,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Batshuayi,http://twitter.com/search?q=Batshuayi,NA,Batshuayi,17349,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
كندا,http://twitter.com/search?q=%D9%83%D9%86%D8%AF%D8%A7,NA,%D9%83%D9%86%D8%AF%D8%A7,35188,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
De Bruyne,http://twitter.com/search?q=%22De+Bruyne%22,NA,%22De+Bruyne%22,21733,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Germany,http://twitter.com/search?q=Germany,NA,Germany,602498,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Morata,http://twitter.com/search?q=Morata,NA,Morata,35300,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
#FIFAWorldCup,http://twitter.com/search?q=%23FIFAWorldCup,NA,%23FIFAWorldCup,1286728,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Navas,http://twitter.com/search?q=Navas,NA,Navas,44080,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
スペイン,http://twitter.com/search?q=%E3%82%B9%E3%83%9A%E3%82%A4%E3%83%B3,NA,%E3%82%B9%E3%83%9A%E3%82%A4%E3%83%B3,171609,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
#CanMNT,http://twitter.com/search?q=%23CanMNT,NA,%23CanMNT,10068,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
#ESPCRC,http://twitter.com/search?q=%23ESPCRC,NA,%23ESPCRC,34840,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
CONCACAF,http://twitter.com/search?q=CONCACAF,NA,CONCACAF,10060,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
#サッカー日本代表,http://twitter.com/search?q=%23%E3%82%B5%E3%83%83%E3%82%AB%E3%83%BC%E6%97%A5%E6%9C%AC%E4%BB%A3%E8%A1%A8,NA,%23%E3%82%B5%E3%83%83%E3%82%AB%E3%83%BC%E6%97%A5%E6%9C%AC%E4%BB%A3%E8%A1%A8,486232,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Belgique,http://twitter.com/search?q=Belgique,NA,Belgique,28655,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Pedri,http://twitter.com/search?q=Pedri,NA,Pedri,97247,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Asensio,http://twitter.com/search?q=Asensio,NA,Asensio,39480,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Jonathan David,http://twitter.com/search?q=%22Jonathan+David%22,NA,%22Jonathan+David%22,NA,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Belgian,http://twitter.com/search?q=Belgian,NA,Belgian,NA,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
اسبانيا,http://twitter.com/search?q=%D8%A7%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A7,NA,%D8%A7%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A7,69678,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
コスタリカ,http://twitter.com/search?q=%E3%82%B3%E3%82%B9%E3%82%BF%E3%83%AA%E3%82%AB,NA,%E3%82%B3%E3%82%B9%E3%82%BF%E3%83%AA%E3%82%AB,100811,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Defante,http://twitter.com/search?q=Defante,NA,Defante,54576,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Tielemans,http://twitter.com/search?q=Tielemans,NA,Tielemans,NA,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
اليابان,http://twitter.com/search?q=%D8%A7%D9%84%D9%8A%D8%A7%D8%A8%D8%A7%D9%86,NA,%D8%A7%D9%84%D9%8A%D8%A7%D8%A8%D8%A7%D9%86,204310,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
كورتوا,http://twitter.com/search?q=%D9%83%D9%88%D8%B1%D8%AA%D9%88%D8%A7,NA,%D9%83%D9%88%D8%B1%D8%AA%D9%88%D8%A7,NA,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Luis Padrique,http://twitter.com/search?q=%22Luis+Padrique%22,NA,%22Luis+Padrique%22,16424,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Ferran,http://twitter.com/search?q=Ferran,NA,Ferran,52238,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Carrasco,http://twitter.com/search?q=Carrasco,NA,Carrasco,15083,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
Witsel,http://twitter.com/search?q=Witsel,NA,Witsel,NA,Worldwide,1,2022-11-24T02:12:48Z,2022-11-18T03:06:31Z
