trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
JUNGKOOK,http://twitter.com/search?q=JUNGKOOK,NA,JUNGKOOK,919843,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
#GSvUMR,http://twitter.com/search?q=%23GSvUMR,NA,%23GSvUMR,13744,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Beyoncé,http://twitter.com/search?q=Beyonc%C3%A9,NA,Beyonc%C3%A9,301660,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
TAEKOOK,http://twitter.com/search?q=TAEKOOK,NA,TAEKOOK,61964,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
#BlackHistoryMonth,http://twitter.com/search?q=%23BlackHistoryMonth,NA,%23BlackHistoryMonth,69042,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Tom Brady,http://twitter.com/search?q=%22Tom+Brady%22,NA,%22Tom+Brady%22,196635,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
#ليله_طلال_مداح,http://twitter.com/search?q=%23%D9%84%D9%8A%D9%84%D9%87_%D8%B7%D9%84%D8%A7%D9%84_%D9%85%D8%AF%D8%A7%D8%AD,NA,%23%D9%84%D9%8A%D9%84%D9%87_%D8%B7%D9%84%D8%A7%D9%84_%D9%85%D8%AF%D8%A7%D8%AD,12100,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
#Icardi,http://twitter.com/search?q=%23Icardi,NA,%23Icardi,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
#ليله_صوت_الارض,http://twitter.com/search?q=%23%D9%84%D9%8A%D9%84%D9%87_%D8%B5%D9%88%D8%AA_%D8%A7%D9%84%D8%A7%D8%B1%D8%B6,NA,%23%D9%84%D9%8A%D9%84%D9%87_%D8%B5%D9%88%D8%AA_%D8%A7%D9%84%D8%A7%D8%B1%D8%B6,48059,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Emre Taşdemir,http://twitter.com/search?q=%22Emre+Ta%C5%9Fdemir%22,NA,%22Emre+Ta%C5%9Fdemir%22,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
namjoon,http://twitter.com/search?q=namjoon,NA,namjoon,194758,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Ümraniye,http://twitter.com/search?q=%C3%9Cmraniye,NA,%C3%9Cmraniye,94666,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Torreira,http://twitter.com/search?q=Torreira,NA,Torreira,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Muslera,http://twitter.com/search?q=Muslera,NA,Muslera,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
MISS YOU ALBA,http://twitter.com/search?q=%22MISS+YOU+ALBA%22,NA,%22MISS+YOU+ALBA%22,44477,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
صعب السوال,http://twitter.com/search?q=%22%D8%B5%D8%B9%D8%A8+%D8%A7%D9%84%D8%B3%D9%88%D8%A7%D9%84%22,NA,%22%D8%B5%D8%B9%D8%A8+%D8%A7%D9%84%D8%B3%D9%88%D8%A7%D9%84%22,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Geraldo,http://twitter.com/search?q=Geraldo,NA,Geraldo,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
AŞKIN OLAYIM,http://twitter.com/search?q=%22A%C5%9EKIN+OLAYIM%22,NA,%22A%C5%9EKIN+OLAYIM%22,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Abdülkerim,http://twitter.com/search?q=Abd%C3%BClkerim,NA,Abd%C3%BClkerim,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Lucas,http://twitter.com/search?q=Lucas,NA,Lucas,283855,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Prime Erdoğan,http://twitter.com/search?q=%22Prime+Erdo%C4%9Fan%22,NA,%22Prime+Erdo%C4%9Fan%22,35003,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
ジョングク,http://twitter.com/search?q=%E3%82%B8%E3%83%A7%E3%83%B3%E3%82%B0%E3%82%AF,NA,%E3%82%B8%E3%83%A7%E3%83%B3%E3%82%B0%E3%82%AF,15430,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
فلسطين,http://twitter.com/search?q=%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86,NA,%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86,59963,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Pledge of Allegiance,http://twitter.com/search?q=%22Pledge+of+Allegiance%22,NA,%22Pledge+of+Allegiance%22,27843,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Weverse,http://twitter.com/search?q=Weverse,NA,Weverse,208057,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
WNBA,http://twitter.com/search?q=WNBA,NA,WNBA,10498,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
인스타 라이브,http://twitter.com/search?q=%22%EC%9D%B8%EC%8A%A4%ED%83%80+%EB%9D%BC%EC%9D%B4%EB%B8%8C%22,NA,%22%EC%9D%B8%EC%8A%A4%ED%83%80+%EB%9D%BC%EC%9D%B4%EB%B8%8C%22,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
College Board,http://twitter.com/search?q=%22College+Board%22,NA,%22College+Board%22,22469,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Okan,http://twitter.com/search?q=Okan,NA,Okan,12774,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Ozzy,http://twitter.com/search?q=Ozzy,NA,Ozzy,19815,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Penaltı,http://twitter.com/search?q=Penalt%C4%B1,NA,Penalt%C4%B1,23110,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
ÇevreyeBin JeofizikMüh,http://twitter.com/search?q=%22%C3%87evreyeBin+JeofizikM%C3%BCh%22,NA,%22%C3%87evreyeBin+JeofizikM%C3%BCh%22,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Stewie,http://twitter.com/search?q=Stewie,NA,Stewie,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
TB12,http://twitter.com/search?q=TB12,NA,TB12,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
タトゥーの説明,http://twitter.com/search?q=%E3%82%BF%E3%83%88%E3%82%A5%E3%83%BC%E3%81%AE%E8%AA%AC%E6%98%8E,NA,%E3%82%BF%E3%83%88%E3%82%A5%E3%83%BC%E3%81%AE%E8%AA%AC%E6%98%8E,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
Dubois,http://twitter.com/search?q=Dubois,NA,Dubois,NA,Worldwide,1,2023-02-02T01:21:59Z,2023-01-31T13:58:54Z
