trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#WWERaw,http://twitter.com/search?q=%23WWERaw,NA,%23WWERaw,40014,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
#Pantanal,http://twitter.com/search?q=%23Pantanal,NA,%23Pantanal,17827,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Cowboys,http://twitter.com/search?q=Cowboys,NA,Cowboys,60297,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
CeeDee,http://twitter.com/search?q=CeeDee,NA,CeeDee,22115,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Tenório,http://twitter.com/search?q=Ten%C3%B3rio,NA,Ten%C3%B3rio,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
#DARTMission,http://twitter.com/search?q=%23DARTMission,NA,%23DARTMission,71676,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
HAVE A SAFE FLIGHT YOONGI,http://twitter.com/search?q=%22HAVE+A+SAFE+FLIGHT+YOONGI%22,NA,%22HAVE+A+SAFE+FLIGHT+YOONGI%22,40026,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
#BrasilDaEsperanca,http://twitter.com/search?q=%23BrasilDaEsperanca,NA,%23BrasilDaEsperanca,195070,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Alcides,http://twitter.com/search?q=Alcides,NA,Alcides,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Jupiter,http://twitter.com/search?q=Jupiter,NA,Jupiter,126595,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
#DALvsNYG,http://twitter.com/search?q=%23DALvsNYG,NA,%23DALvsNYG,13898,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
"NASA",http://twitter.com/search?q=NASA,NA,"NASA",267320,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Zeke,http://twitter.com/search?q=Zeke,NA,Zeke,10073,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Daniel Jones,http://twitter.com/search?q=%22Daniel+Jones%22,NA,%22Daniel+Jones%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
CANDICE,http://twitter.com/search?q=CANDICE,NA,CANDICE,10224,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Noah Brown,http://twitter.com/search?q=%22Noah+Brown%22,NA,%22Noah+Brown%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Parsons,http://twitter.com/search?q=Parsons,NA,Parsons,10860,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
CHIARA,http://twitter.com/search?q=CHIARA,NA,CHIARA,29922,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Jimmy Kimmel,http://twitter.com/search?q=%22Jimmy+Kimmel%22,NA,%22Jimmy+Kimmel%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Evan Neal,http://twitter.com/search?q=%22Evan+Neal%22,NA,%22Evan+Neal%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Peyton,http://twitter.com/search?q=Peyton,NA,Peyton,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Bryce Elder,http://twitter.com/search?q=%22Bryce+Elder%22,NA,%22Bryce+Elder%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Guta,http://twitter.com/search?q=Guta,NA,Guta,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Dimorphos,http://twitter.com/search?q=Dimorphos,NA,Dimorphos,70237,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Joe Buck,http://twitter.com/search?q=%22Joe+Buck%22,NA,%22Joe+Buck%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Mike McCarthy,http://twitter.com/search?q=%22Mike+McCarthy%22,NA,%22Mike+McCarthy%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Cooper Rush,http://twitter.com/search?q=%22Cooper+Rush%22,NA,%22Cooper+Rush%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Rachel Dolezal,http://twitter.com/search?q=%22Rachel+Dolezal%22,NA,%22Rachel+Dolezal%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
jason peters,http://twitter.com/search?q=%22jason+peters%22,NA,%22jason+peters%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
ユンギさん,http://twitter.com/search?q=%E3%83%A6%E3%83%B3%E3%82%AE%E3%81%95%E3%82%93,NA,%E3%83%A6%E3%83%B3%E3%82%AE%E3%81%95%E3%82%93,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
영동대로,http://twitter.com/search?q=%EC%98%81%EB%8F%99%EB%8C%80%EB%A1%9C,NA,%EC%98%81%EB%8F%99%EB%8C%80%EB%A1%9C,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Maguire,http://twitter.com/search?q=Maguire,NA,Maguire,138767,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
jade picon,http://twitter.com/search?q=%22jade+picon%22,NA,%22jade+picon%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
ESMAD,http://twitter.com/search?q=ESMAD,NA,ESMAD,46167,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Bruce Willis,http://twitter.com/search?q=%22Bruce+Willis%22,NA,%22Bruce+Willis%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Corbin,http://twitter.com/search?q=Corbin,NA,Corbin,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Taynara,http://twitter.com/search?q=Taynara,NA,Taynara,10776,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
Isabel Teixeira,http://twitter.com/search?q=%22Isabel+Teixeira%22,NA,%22Isabel+Teixeira%22,NA,Worldwide,1,2022-09-27T06:54:42Z,2022-09-25T18:00:02Z
