trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#KingsLeague,http://twitter.com/search?q=%23KingsLeague,NA,%23KingsLeague,17640,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
Aniquiladores,http://twitter.com/search?q=Aniquiladores,NA,Aniquiladores,33138,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
El Barrio,http://twitter.com/search?q=%22El+Barrio%22,NA,%22El+Barrio%22,37530,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
Camp Nou,http://twitter.com/search?q=%22Camp+Nou%22,NA,%22Camp+Nou%22,71178,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
Adri Contreras,http://twitter.com/search?q=%22Adri+Contreras%22,NA,%22Adri+Contreras%22,NA,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
Luxemburgo,http://twitter.com/search?q=Luxemburgo,NA,Luxemburgo,11348,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
Espe,http://twitter.com/search?q=Espe,NA,Espe,NA,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
Calvin Klein,http://twitter.com/search?q=%22Calvin+Klein%22,NA,%22Calvin+Klein%22,123208,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
Jaime Camil,http://twitter.com/search?q=%22Jaime+Camil%22,NA,%22Jaime+Camil%22,NA,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
#BerthaAlcaldePresidentaDelINE,http://twitter.com/search?q=%23BerthaAlcaldePresidentaDelINE,NA,%23BerthaAlcaldePresidentaDelINE,11001,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
Tiago,http://twitter.com/search?q=Tiago,NA,Tiago,NA,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
#FelizDomingo,http://twitter.com/search?q=%23FelizDomingo,NA,%23FelizDomingo,20456,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
AICM,http://twitter.com/search?q=AICM,NA,AICM,12147,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
#TheGreatestLalisaDay,http://twitter.com/search?q=%23TheGreatestLalisaDay,NA,%23TheGreatestLalisaDay,857100,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
María Kodama,http://twitter.com/search?q=%22Mar%C3%ADa+Kodama%22,NA,%22Mar%C3%ADa+Kodama%22,NA,Mexico,23424900,2023-03-27T03:24:49Z,2023-03-25T08:44:17Z
