trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Pelé,http://twitter.com/search?q=Pel%C3%A9,NA,Pel%C3%A9,2125055,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
#HappyBirthdayTaehyung,http://twitter.com/search?q=%23HappyBirthdayTaehyung,NA,%23HappyBirthdayTaehyung,650932,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
#TAEHYUNGDAY,http://twitter.com/search?q=%23TAEHYUNGDAY,NA,%23TAEHYUNGDAY,737426,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
#HAPPYVDAY,http://twitter.com/search?q=%23HAPPYVDAY,NA,%23HAPPYVDAY,603659,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Andrew Tate,http://twitter.com/search?q=%22Andrew+Tate%22,NA,%22Andrew+Tate%22,1543646,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Faes,http://twitter.com/search?q=Faes,NA,Faes,41535,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Vivienne Westwood,http://twitter.com/search?q=%22Vivienne+Westwood%22,NA,%22Vivienne+Westwood%22,308684,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Leicester,http://twitter.com/search?q=Leicester,NA,Leicester,50306,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Edson Arantes,http://twitter.com/search?q=%22Edson+Arantes%22,NA,%22Edson+Arantes%22,58849,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Año Nuevo,http://twitter.com/search?q=%22A%C3%B1o+Nuevo%22,NA,%22A%C3%B1o+Nuevo%22,164573,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Ronaldinho,http://twitter.com/search?q=Ronaldinho,NA,Ronaldinho,19842,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,NA,%23FelizViernesATodos,NA,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Greta,http://twitter.com/search?q=Greta,NA,Greta,822714,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
#LaPremierEnParamount,http://twitter.com/search?q=%23LaPremierEnParamount,NA,%23LaPremierEnParamount,NA,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Arabia,http://twitter.com/search?q=Arabia,NA,Arabia,37997,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
PROMISE BY JIMIN,http://twitter.com/search?q=%22PROMISE+BY+JIMIN%22,NA,%22PROMISE+BY+JIMIN%22,72020,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Al Nassr,http://twitter.com/search?q=%22Al+Nassr%22,NA,%22Al+Nassr%22,27917,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Feliz 2023,http://twitter.com/search?q=%22Feliz+2023%22,NA,%22Feliz+2023%22,43244,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Ciro Gómez Leyva,http://twitter.com/search?q=%22Ciro+G%C3%B3mez+Leyva%22,NA,%22Ciro+G%C3%B3mez+Leyva%22,NA,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Claudia,http://twitter.com/search?q=Claudia,NA,Claudia,48093,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Cristiano,http://twitter.com/search?q=Cristiano,NA,Cristiano,151977,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
Liverpool,http://twitter.com/search?q=Liverpool,NA,Liverpool,93306,Mexico,23424900,2022-12-31T03:10:53Z,2022-12-20T19:06:55Z
