trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Feliz Navidad,http://twitter.com/search?q=%22Feliz+Navidad%22,NA,%22Feliz+Navidad%22,831635,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Christmas,http://twitter.com/search?q=Christmas,NA,Christmas,2790519,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
#TuPaseCompleto,http://twitter.com/search?q=%23TuPaseCompleto,NA,%23TuPaseCompleto,NA,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
#DallasCowboys,http://twitter.com/search?q=%23DallasCowboys,NA,%23DallasCowboys,NA,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
#FTTB,http://twitter.com/search?q=%23FTTB,NA,%23FTTB,NA,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Jesús,http://twitter.com/search?q=Jes%C3%BAs,NA,Jes%C3%BAs,1010964,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Prescott,http://twitter.com/search?q=Prescott,NA,Prescott,NA,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
#ForeverNE,http://twitter.com/search?q=%23ForeverNE,NA,%23ForeverNE,NA,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
#FlyEaglesFly,http://twitter.com/search?q=%23FlyEaglesFly,NA,%23FlyEaglesFly,17667,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Pats,http://twitter.com/search?q=Pats,NA,Pats,15436,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Happy Holidays,http://twitter.com/search?q=%22Happy+Holidays%22,NA,%22Happy+Holidays%22,803569,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Santa Claus,http://twitter.com/search?q=%22Santa+Claus%22,NA,%22Santa+Claus%22,95970,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Fénix,http://twitter.com/search?q=F%C3%A9nix,NA,F%C3%A9nix,NA,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Patriots,http://twitter.com/search?q=Patriots,NA,Patriots,96740,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
rauw,http://twitter.com/search?q=rauw,NA,rauw,32074,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
La Navidad,http://twitter.com/search?q=%22La+Navidad%22,NA,%22La+Navidad%22,599505,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Grinch,http://twitter.com/search?q=Grinch,NA,Grinch,69751,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Mac Jones,http://twitter.com/search?q=%22Mac+Jones%22,NA,%22Mac+Jones%22,NA,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Maxi Jazz,http://twitter.com/search?q=%22Maxi+Jazz%22,NA,%22Maxi+Jazz%22,42951,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Bengals,http://twitter.com/search?q=Bengals,NA,Bengals,55816,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Texans,http://twitter.com/search?q=Texans,NA,Texans,44967,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Romeritos,http://twitter.com/search?q=Romeritos,NA,Romeritos,NA,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Pierna,http://twitter.com/search?q=Pierna,NA,Pierna,NA,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Giants,http://twitter.com/search?q=Giants,NA,Giants,74660,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
God is a DJ,http://twitter.com/search?q=%22God+is+a+DJ%22,NA,%22God+is+a+DJ%22,NA,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
Tirano,http://twitter.com/search?q=Tirano,NA,Tirano,33168,Mexico,23424900,2022-12-25T05:28:33Z,2022-12-16T19:18:45Z
