trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Diogo,http://twitter.com/search?q=Diogo,NA,Diogo,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Xolos,http://twitter.com/search?q=Xolos,NA,Xolos,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Sosa,http://twitter.com/search?q=Sosa,NA,Sosa,13922,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Palermo,http://twitter.com/search?q=Palermo,NA,Palermo,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Andrada,http://twitter.com/search?q=Andrada,NA,Andrada,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Alek,http://twitter.com/search?q=Alek,NA,Alek,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Meritao,http://twitter.com/search?q=Meritao,NA,Meritao,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Rayados,http://twitter.com/search?q=Rayados,NA,Rayados,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Dinenno,http://twitter.com/search?q=Dinenno,NA,Dinenno,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
#ViernesBotanero,http://twitter.com/search?q=%23ViernesBotanero,NA,%23ViernesBotanero,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Ponchito,http://twitter.com/search?q=Ponchito,NA,Ponchito,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
#SupervivenciaEnJuego,http://twitter.com/search?q=%23SupervivenciaEnJuego,NA,%23SupervivenciaEnJuego,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Molina,http://twitter.com/search?q=Molina,NA,Molina,11124,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Aldrete,http://twitter.com/search?q=Aldrete,NA,Aldrete,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
Ruvalcaba,http://twitter.com/search?q=Ruvalcaba,NA,Ruvalcaba,NA,Mexico,23424900,2023-01-28T11:46:39Z,2023-01-26T19:40:45Z
