trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Diego Cocca,http://twitter.com/search?q=%22Diego+Cocca%22,NA,%22Diego+Cocca%22,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
#NintendoDirect,http://twitter.com/search?q=%23NintendoDirect,NA,%23NintendoDirect,58686,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
#TwitterDown,http://twitter.com/search?q=%23TwitterDown,NA,%23TwitterDown,14458,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Almada,http://twitter.com/search?q=Almada,NA,Almada,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Toy Story,http://twitter.com/search?q=%22Toy+Story%22,NA,%22Toy+Story%22,25951,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Zelda,http://twitter.com/search?q=Zelda,NA,Zelda,89837,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Metroid Prime,http://twitter.com/search?q=%22Metroid+Prime%22,NA,%22Metroid+Prime%22,23673,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Atlas,http://twitter.com/search?q=Atlas,NA,Atlas,32351,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Elon,http://twitter.com/search?q=Elon,NA,Elon,208026,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
#EnHoraBuenaCinco,http://twitter.com/search?q=%23EnHoraBuenaCinco,NA,%23EnHoraBuenaCinco,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Selección Mexicana,http://twitter.com/search?q=%22Selecci%C3%B3n+Mexicana%22,NA,%22Selecci%C3%B3n+Mexicana%22,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Pikmin 4,http://twitter.com/search?q=%22Pikmin+4%22,NA,%22Pikmin+4%22,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Frozen 3,http://twitter.com/search?q=%22Frozen+3%22,NA,%22Frozen+3%22,11647,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Bielsa,http://twitter.com/search?q=Bielsa,NA,Bielsa,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Santiago Giménez,http://twitter.com/search?q=%22Santiago+Gim%C3%A9nez%22,NA,%22Santiago+Gim%C3%A9nez%22,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Tuca,http://twitter.com/search?q=Tuca,NA,Tuca,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Miguel Herrera,http://twitter.com/search?q=%22Miguel+Herrera%22,NA,%22Miguel+Herrera%22,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
Florian,http://twitter.com/search?q=Florian,NA,Florian,NA,Mexico,23424900,2023-02-09T06:13:26Z,2023-02-08T08:01:18Z
