trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#SquadPlaydoit,http://twitter.com/search?q=%23SquadPlaydoit,NA,%23SquadPlaydoit,NA,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
#K23Tour,http://twitter.com/search?q=%23K23Tour,NA,%23K23Tour,NA,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
#VerificaciónGratuita,http://twitter.com/search?q=%23Verificaci%C3%B3nGratuita,NA,%23Verificaci%C3%B3nGratuita,NA,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
Pablo Lyle,http://twitter.com/search?q=%22Pablo+Lyle%22,NA,%22Pablo+Lyle%22,NA,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
STREAM WITH LUV,http://twitter.com/search?q=%22STREAM+WITH+LUV%22,NA,%22STREAM+WITH+LUV%22,27260,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
FRAUDE EN TELEMUNDO,http://twitter.com/search?q=%22FRAUDE+EN+TELEMUNDO%22,NA,%22FRAUDE+EN+TELEMUNDO%22,NA,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
STREAM BTS D-1,http://twitter.com/search?q=%22STREAM+BTS+D-1%22,NA,%22STREAM+BTS+D-1%22,20895,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
BWL TO 1 BILLION,http://twitter.com/search?q=%22BWL+TO+1+BILLION%22,NA,%22BWL+TO+1+BILLION%22,22089,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
Kanye,http://twitter.com/search?q=Kanye,NA,Kanye,19043,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
#BoyWithLuvTo1B,http://twitter.com/search?q=%23BoyWithLuvTo1B,NA,%23BoyWithLuvTo1B,13564,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
Curazao,http://twitter.com/search?q=Curazao,NA,Curazao,NA,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
#SmackDown,http://twitter.com/search?q=%23SmackDown,NA,%23SmackDown,27803,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
Aristeo,http://twitter.com/search?q=Aristeo,NA,Aristeo,NA,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
Carolina Islas,http://twitter.com/search?q=%22Carolina+Islas%22,NA,%22Carolina+Islas%22,NA,Mexico,23424900,2023-02-04T08:42:01Z,2023-02-03T18:18:17Z
