trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#TWICE_Gonna_SetMeFree,http://twitter.com/search?q=%23TWICE_Gonna_SetMeFree,NA,%23TWICE_Gonna_SetMeFree,121128,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
#내_모든걸_걸어_트와이스,http://twitter.com/search?q=%23%EB%82%B4_%EB%AA%A8%EB%93%A0%EA%B1%B8_%EA%B1%B8%EC%96%B4_%ED%8A%B8%EC%99%80%EC%9D%B4%EC%8A%A4,NA,%23%EB%82%B4_%EB%AA%A8%EB%93%A0%EA%B1%B8_%EA%B1%B8%EC%96%B4_%ED%8A%B8%EC%99%80%EC%9D%B4%EC%8A%A4,119345,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
#PorSupervivencia,http://twitter.com/search?q=%23PorSupervivencia,NA,%23PorSupervivencia,NA,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
#EndlessSummerVacation,http://twitter.com/search?q=%23EndlessSummerVacation,NA,%23EndlessSummerVacation,NA,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
#ElOráculoDelRawk,http://twitter.com/search?q=%23ElOr%C3%A1culoDelRawk,NA,%23ElOr%C3%A1culoDelRawk,NA,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
Mariel,http://twitter.com/search?q=Mariel,NA,Mariel,NA,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
jihyo,http://twitter.com/search?q=jihyo,NA,jihyo,39184,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
Viva Latino,http://twitter.com/search?q=%22Viva+Latino%22,NA,%22Viva+Latino%22,NA,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
Miley Cyrus,http://twitter.com/search?q=%22Miley+Cyrus%22,NA,%22Miley+Cyrus%22,NA,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
Morat,http://twitter.com/search?q=Morat,NA,Morat,NA,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
FREENBECKY IN LATAM,http://twitter.com/search?q=%22FREENBECKY+IN+LATAM%22,NA,%22FREENBECKY+IN+LATAM%22,NA,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
River,http://twitter.com/search?q=River,NA,River,148334,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
Demon Slayer,http://twitter.com/search?q=%22Demon+Slayer%22,NA,%22Demon+Slayer%22,11391,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
Mariana Rodríguez,http://twitter.com/search?q=%22Mariana+Rodr%C3%ADguez%22,NA,%22Mariana+Rodr%C3%ADguez%22,NA,Mexico,23424900,2023-03-10T11:51:14Z,2023-03-07T18:18:10Z
