trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
jungkook,http://twitter.com/search?q=jungkook,NA,jungkook,694772,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
Cuba,http://twitter.com/search?q=Cuba,NA,Cuba,166879,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
#TheLastOfUs,http://twitter.com/search?q=%23TheLastOfUs,NA,%23TheLastOfUs,198486,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
Ciencia,http://twitter.com/search?q=Ciencia,NA,Ciencia,61890,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
#FelizSabado,http://twitter.com/search?q=%23FelizSabado,NA,%23FelizSabado,14924,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,211012,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
Descansa Reb,http://twitter.com/search?q=%22Descansa+Reb%22,NA,%22Descansa+Reb%22,NA,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
#SalarioRosaEsUnaRealidad,http://twitter.com/search?q=%23SalarioRosaEsUnaRealidad,NA,%23SalarioRosaEsUnaRealidad,NA,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
hobi,http://twitter.com/search?q=hobi,NA,hobi,76112,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
Diego Cocca,http://twitter.com/search?q=%22Diego+Cocca%22,NA,%22Diego+Cocca%22,12580,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
The Whale,http://twitter.com/search?q=%22The+Whale%22,NA,%22The+Whale%22,18541,Mexico,23424900,2023-02-12T00:53:57Z,2023-02-07T00:04:36Z
