trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Raquel Buenrostro,http://twitter.com/search?q=%22Raquel+Buenrostro%22,NA,%22Raquel+Buenrostro%22,34493,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Tatiana,http://twitter.com/search?q=Tatiana,NA,Tatiana,78220,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
lana,http://twitter.com/search?q=lana,NA,lana,282812,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,NA,%23FelizViernesATodos,14090,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
#CASE143_OutNow,http://twitter.com/search?q=%23CASE143_OutNow,NA,%23CASE143_OutNow,175214,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
#StrayKids,http://twitter.com/search?q=%23StrayKids,NA,%23StrayKids,1543827,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
#SuperMarioBrosMovie,http://twitter.com/search?q=%23SuperMarioBrosMovie,NA,%23SuperMarioBrosMovie,178963,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Secretaría de Economía,http://twitter.com/search?q=%22Secretar%C3%ADa+de+Econom%C3%ADa%22,NA,%22Secretar%C3%ADa+de+Econom%C3%ADa%22,38408,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
#MAXIDENT,http://twitter.com/search?q=%23MAXIDENT,NA,%23MAXIDENT,776243,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Muse,http://twitter.com/search?q=Muse,NA,Muse,33648,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Nobel,http://twitter.com/search?q=Nobel,NA,Nobel,243236,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Bowser,http://twitter.com/search?q=Bowser,NA,Bowser,191293,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Shaggy,http://twitter.com/search?q=Shaggy,NA,Shaggy,41645,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Broncos,http://twitter.com/search?q=Broncos,NA,Broncos,271690,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
San Miguel Totolapan,http://twitter.com/search?q=%22San+Miguel+Totolapan%22,NA,%22San+Miguel+Totolapan%22,10735,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
TMEC,http://twitter.com/search?q=TMEC,NA,TMEC,NA,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Fernando González Gortázar,http://twitter.com/search?q=%22Fernando+Gonz%C3%A1lez+Gort%C3%A1zar%22,NA,%22Fernando+Gonz%C3%A1lez+Gort%C3%A1zar%22,NA,Mexico,23424900,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
