trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#MasterChefCelebritymx,http://twitter.com/search?q=%23MasterChefCelebritymx,NA,%23MasterChefCelebritymx,NA,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
#QuiénEsLaMáscara,http://twitter.com/search?q=%23Qui%C3%A9nEsLaM%C3%A1scara,NA,%23Qui%C3%A9nEsLaM%C3%A1scara,NA,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
Nadia,http://twitter.com/search?q=Nadia,NA,Nadia,20041,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
#LoveOnTourGuadalajara,http://twitter.com/search?q=%23LoveOnTourGuadalajara,NA,%23LoveOnTourGuadalajara,44200,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
Karla,http://twitter.com/search?q=Karla,NA,Karla,18108,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
LITTLE FREAK,http://twitter.com/search?q=%22LITTLE+FREAK%22,NA,%22LITTLE+FREAK%22,24073,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
Mahomes,http://twitter.com/search?q=Mahomes,NA,Mahomes,40600,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
#TheWalkingDead,http://twitter.com/search?q=%23TheWalkingDead,NA,%23TheWalkingDead,68909,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
Gavito,http://twitter.com/search?q=Gavito,NA,Gavito,NA,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
Anna,http://twitter.com/search?q=Anna,NA,Anna,146821,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
Kelce,http://twitter.com/search?q=Kelce,NA,Kelce,32091,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
Mitch,http://twitter.com/search?q=Mitch,NA,Mitch,26390,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
CANYON MOON,http://twitter.com/search?q=%22CANYON+MOON%22,NA,%22CANYON+MOON%22,12195,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
Beto Cuevas,http://twitter.com/search?q=%22Beto+Cuevas%22,NA,%22Beto+Cuevas%22,NA,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
#HuacalEs,http://twitter.com/search?q=%23HuacalEs,NA,%23HuacalEs,NA,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
Chargers,http://twitter.com/search?q=Chargers,NA,Chargers,58928,Mexico,23424900,2022-11-21T10:57:16Z,2022-11-16T04:46:40Z
