trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#Oscars,http://twitter.com/search?q=%23Oscars,NA,%23Oscars,3419564,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Brendan Fraser,http://twitter.com/search?q=%22Brendan+Fraser%22,NA,%22Brendan+Fraser%22,355689,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Guillermo del Toro,http://twitter.com/search?q=%22Guillermo+del+Toro%22,NA,%22Guillermo+del+Toro%22,122406,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
#FelizLunes,http://twitter.com/search?q=%23FelizLunes,NA,%23FelizLunes,21960,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Javier Ibarreche,http://twitter.com/search?q=%22Javier+Ibarreche%22,NA,%22Javier+Ibarreche%22,20855,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Franco Escamilla,http://twitter.com/search?q=%22Franco+Escamilla%22,NA,%22Franco+Escamilla%22,NA,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Jamie Lee Curtis,http://twitter.com/search?q=%22Jamie+Lee+Curtis%22,NA,%22Jamie+Lee+Curtis%22,235134,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
#TheLastOfUs,http://twitter.com/search?q=%23TheLastOfUs,NA,%23TheLastOfUs,347587,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Pinocho,http://twitter.com/search?q=Pinocho,NA,Pinocho,44256,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Ke Huy Quan,http://twitter.com/search?q=%22Ke+Huy+Quan%22,NA,%22Ke+Huy+Quan%22,457391,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Ignacio López Tarso,http://twitter.com/search?q=%22Ignacio+L%C3%B3pez+Tarso%22,NA,%22Ignacio+L%C3%B3pez+Tarso%22,15514,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
#WorldBaseballClassic,http://twitter.com/search?q=%23WorldBaseballClassic,NA,%23WorldBaseballClassic,112776,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
#EverythingEverywhereAllAtOnce,http://twitter.com/search?q=%23EverythingEverywhereAllAtOnce,NA,%23EverythingEverywhereAllAtOnce,54437,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Lady Gaga,http://twitter.com/search?q=%22Lady+Gaga%22,NA,%22Lady+Gaga%22,183592,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Raiders,http://twitter.com/search?q=Raiders,NA,Raiders,50227,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Jimmy G,http://twitter.com/search?q=%22Jimmy+G%22,NA,%22Jimmy+G%22,29391,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Rihanna,http://twitter.com/search?q=Rihanna,NA,Rihanna,264331,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Jimmy Kimmel,http://twitter.com/search?q=%22Jimmy+Kimmel%22,NA,%22Jimmy+Kimmel%22,71797,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Cate Blanchett,http://twitter.com/search?q=%22Cate+Blanchett%22,NA,%22Cate+Blanchett%22,55480,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
JOEY MENESES,http://twitter.com/search?q=%22JOEY+MENESES%22,NA,%22JOEY+MENESES%22,16657,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Elvis,http://twitter.com/search?q=Elvis,NA,Elvis,102507,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Michelle Yeoh,http://twitter.com/search?q=%22Michelle+Yeoh%22,NA,%22Michelle+Yeoh%22,520073,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Mejor Película Animada,http://twitter.com/search?q=%22Mejor+Pel%C3%ADcula+Animada%22,NA,%22Mejor+Pel%C3%ADcula+Animada%22,38079,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
EEAAO,http://twitter.com/search?q=EEAAO,NA,EEAAO,136927,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Will Smith,http://twitter.com/search?q=%22Will+Smith%22,NA,%22Will+Smith%22,40043,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Macario,http://twitter.com/search?q=Macario,NA,Macario,NA,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
Carr,http://twitter.com/search?q=Carr,NA,Carr,29593,Mexico,23424900,2023-03-14T02:08:02Z,2023-03-06T21:08:11Z
