trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Superman,http://twitter.com/search?q=Superman,NA,Superman,285649,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
#FTTB,http://twitter.com/search?q=%23FTTB,NA,%23FTTB,23431,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
#integracionkenini,http://twitter.com/search?q=%23integracionkenini,NA,%23integracionkenini,NA,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
Francia,http://twitter.com/search?q=Francia,NA,Francia,191687,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
#FelizJueves,http://twitter.com/search?q=%23FelizJueves,NA,%23FelizJueves,19414,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
Messi,http://twitter.com/search?q=Messi,NA,Messi,607800,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
Monreal,http://twitter.com/search?q=Monreal,NA,Monreal,79005,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
Monreal,http://twitter.com/search?q=Monreal,NA,Monreal,79005,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
Abrázame,http://twitter.com/search?q=Abr%C3%A1zame,NA,Abr%C3%A1zame,NA,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
Wilbur,http://twitter.com/search?q=Wilbur,NA,Wilbur,46043,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
#PlanB,http://twitter.com/search?q=%23PlanB,NA,%23PlanB,26735,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
UNA NOCHE ESPECIAL,http://twitter.com/search?q=%22UNA+NOCHE+ESPECIAL%22,NA,%22UNA+NOCHE+ESPECIAL%22,NA,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
#RicardoSalinas,http://twitter.com/search?q=%23RicardoSalinas,NA,%23RicardoSalinas,NA,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
SCJN,http://twitter.com/search?q=SCJN,NA,SCJN,54937,Mexico,23424900,2022-12-16T11:44:33Z,2022-12-07T14:49:11Z
