trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#المروك_تنهب_الحايك_الجزايري,http://twitter.com/search?q=%23%D8%A7%D9%84%D9%85%D8%B1%D9%88%D9%83_%D8%AA%D9%86%D9%87%D8%A8_%D8%A7%D9%84%D8%AD%D8%A7%D9%8A%D9%83_%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%D9%8A,NA,%23%D8%A7%D9%84%D9%85%D8%B1%D9%88%D9%83_%D8%AA%D9%86%D9%87%D8%A8_%D8%A7%D9%84%D8%AD%D8%A7%D9%8A%D9%83_%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%D9%8A,NA,Algeria,23424740,2023-03-08T10:51:41Z,2023-02-26T03:46:53Z
دورتموند,http://twitter.com/search?q=%D8%AF%D9%88%D8%B1%D8%AA%D9%85%D9%88%D9%86%D8%AF,NA,%D8%AF%D9%88%D8%B1%D8%AA%D9%85%D9%88%D9%86%D8%AF,13863,Algeria,23424740,2023-03-08T10:51:41Z,2023-02-26T03:46:53Z
الذخيره الحيه,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%B0%D8%AE%D9%8A%D8%B1%D9%87+%D8%A7%D9%84%D8%AD%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D8%B0%D8%AE%D9%8A%D8%B1%D9%87+%D8%A7%D9%84%D8%AD%D9%8A%D9%87%22,NA,Algeria,23424740,2023-03-08T10:51:41Z,2023-02-26T03:46:53Z
Chelsea,http://twitter.com/search?q=Chelsea,NA,Chelsea,394415,Algeria,23424740,2023-03-08T10:51:41Z,2023-02-26T03:46:53Z
عيد المراه,http://twitter.com/search?q=%22%D8%B9%D9%8A%D8%AF+%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%87%22,NA,%22%D8%B9%D9%8A%D8%AF+%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%87%22,NA,Algeria,23424740,2023-03-08T10:51:41Z,2023-02-26T03:46:53Z
#اليوم_العالمي_للمراه,http://twitter.com/search?q=%23%D8%A7%D9%84%D9%8A%D9%88%D9%85_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A_%D9%84%D9%84%D9%85%D8%B1%D8%A7%D9%87,NA,%23%D8%A7%D9%84%D9%8A%D9%88%D9%85_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A_%D9%84%D9%84%D9%85%D8%B1%D8%A7%D9%87,25855,Algeria,23424740,2023-03-08T10:51:41Z,2023-02-26T03:46:53Z
#جنين,http://twitter.com/search?q=%23%D8%AC%D9%86%D9%8A%D9%86,NA,%23%D8%AC%D9%86%D9%8A%D9%86,12711,Algeria,23424740,2023-03-08T10:51:41Z,2023-02-26T03:46:53Z
#المغرب_مملكه_التلوين,http://twitter.com/search?q=%23%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8_%D9%85%D9%85%D9%84%D9%83%D9%87_%D8%A7%D9%84%D8%AA%D9%84%D9%88%D9%8A%D9%86,NA,%23%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8_%D9%85%D9%85%D9%84%D9%83%D9%87_%D8%A7%D9%84%D8%AA%D9%84%D9%88%D9%8A%D9%86,NA,Algeria,23424740,2023-03-08T10:51:41Z,2023-02-26T03:46:53Z
القطاع العملياتي,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9+%D8%A7%D9%84%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA%D9%8A%22,NA,%22%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9+%D8%A7%D9%84%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA%D9%8A%22,NA,Algeria,23424740,2023-03-08T10:51:41Z,2023-02-26T03:46:53Z
المراه الجزايريه,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%87+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%87+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%D9%8A%D9%87%22,NA,Algeria,23424740,2023-03-08T10:51:41Z,2023-02-26T03:46:53Z
