trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#مقاطعه_بين_سبور,http://twitter.com/search?q=%23%D9%85%D9%82%D8%A7%D8%B7%D8%B9%D9%87_%D8%A8%D9%8A%D9%86_%D8%B3%D8%A8%D9%88%D8%B1,NA,%23%D9%85%D9%82%D8%A7%D8%B7%D8%B9%D9%87_%D8%A8%D9%8A%D9%86_%D8%B3%D8%A8%D9%88%D8%B1,NA,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
Madjer,http://twitter.com/search?q=Madjer,NA,Madjer,NA,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
#Boycott_beinsports,http://twitter.com/search?q=%23Boycott_beinsports,NA,%23Boycott_beinsports,NA,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
ليبيا,http://twitter.com/search?q=%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,NA,%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,NA,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
#قاطع_قنوات_بين_سبورت,http://twitter.com/search?q=%23%D9%82%D8%A7%D8%B7%D8%B9_%D9%82%D9%86%D9%88%D8%A7%D8%AA_%D8%A8%D9%8A%D9%86_%D8%B3%D8%A8%D9%88%D8%B1%D8%AA,NA,%23%D9%82%D8%A7%D8%B7%D8%B9_%D9%82%D9%86%D9%88%D8%A7%D8%AA_%D8%A8%D9%8A%D9%86_%D8%B3%D8%A8%D9%88%D8%B1%D8%AA,NA,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
#CHAN2022,http://twitter.com/search?q=%23CHAN2022,NA,%23CHAN2022,NA,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
#TheLastOfUs,http://twitter.com/search?q=%23TheLastOfUs,NA,%23TheLastOfUs,145006,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
Alger,http://twitter.com/search?q=Alger,NA,Alger,NA,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
مرحبا بيك,http://twitter.com/search?q=%22%D9%85%D8%B1%D8%AD%D8%A8%D8%A7+%D8%A8%D9%8A%D9%83%22,NA,%22%D9%85%D8%B1%D8%AD%D8%A8%D8%A7+%D8%A8%D9%8A%D9%83%22,NA,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
الجزائر,http://twitter.com/search?q=%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1,NA,%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1,24370,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
البنان المروكي,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%A8%D9%86%D8%A7%D9%86+%D8%A7%D9%84%D9%85%D8%B1%D9%88%D9%83%D9%8A%22,NA,%22%D8%A7%D9%84%D8%A8%D9%86%D8%A7%D9%86+%D8%A7%D9%84%D9%85%D8%B1%D9%88%D9%83%D9%8A%22,NA,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
Russie,http://twitter.com/search?q=Russie,NA,Russie,25420,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
Gavi,http://twitter.com/search?q=Gavi,NA,Gavi,29910,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
Cameroun,http://twitter.com/search?q=Cameroun,NA,Cameroun,NA,Algeria,23424740,2023-01-18T07:08:41Z,2023-01-02T03:07:44Z
