trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#حابين_ياكلونا,http://twitter.com/search?q=%23%D8%AD%D8%A7%D8%A8%D9%8A%D9%86_%D9%8A%D8%A7%D9%83%D9%84%D9%88%D9%86%D8%A7,NA,%23%D8%AD%D8%A7%D8%A8%D9%8A%D9%86_%D9%8A%D8%A7%D9%83%D9%84%D9%88%D9%86%D8%A7,NA,Algeria,23424740,2023-02-25T04:11:08Z,2023-02-10T20:54:55Z
#جمعه_مباركه,http://twitter.com/search?q=%23%D8%AC%D9%85%D8%B9%D9%87_%D9%85%D8%A8%D8%A7%D8%B1%D9%83%D9%87,NA,%23%D8%AC%D9%85%D8%B9%D9%87_%D9%85%D8%A8%D8%A7%D8%B1%D9%83%D9%87,33592,Algeria,23424740,2023-02-25T04:11:08Z,2023-02-10T20:54:55Z
#تبون,http://twitter.com/search?q=%23%D8%AA%D8%A8%D9%88%D9%86,NA,%23%D8%AA%D8%A8%D9%88%D9%86,NA,Algeria,23424740,2023-02-25T04:11:08Z,2023-02-10T20:54:55Z
#سعد_لمجرد,http://twitter.com/search?q=%23%D8%B3%D8%B9%D8%AF_%D9%84%D9%85%D8%AC%D8%B1%D8%AF,NA,%23%D8%B3%D8%B9%D8%AF_%D9%84%D9%85%D8%AC%D8%B1%D8%AF,NA,Algeria,23424740,2023-02-25T04:11:08Z,2023-02-10T20:54:55Z
الحمايه المدنيه,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%8A%D9%87+%D8%A7%D9%84%D9%85%D8%AF%D9%86%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%8A%D9%87+%D8%A7%D9%84%D9%85%D8%AF%D9%86%D9%8A%D9%87%22,NA,Algeria,23424740,2023-02-25T04:11:08Z,2023-02-10T20:54:55Z
إيطاليا,http://twitter.com/search?q=%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7,NA,%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7,NA,Algeria,23424740,2023-02-25T04:11:08Z,2023-02-10T20:54:55Z
#يوم_الجمعه,http://twitter.com/search?q=%23%D9%8A%D9%88%D9%85_%D8%A7%D9%84%D8%AC%D9%85%D8%B9%D9%87,NA,%23%D9%8A%D9%88%D9%85_%D8%A7%D9%84%D8%AC%D9%85%D8%B9%D9%87,61307,Algeria,23424740,2023-02-25T04:11:08Z,2023-02-10T20:54:55Z
القدره الشراييه,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%82%D8%AF%D8%B1%D9%87+%D8%A7%D9%84%D8%B4%D8%B1%D8%A7%D9%8A%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D9%82%D8%AF%D8%B1%D9%87+%D8%A7%D9%84%D8%B4%D8%B1%D8%A7%D9%8A%D9%8A%D9%87%22,NA,Algeria,23424740,2023-02-25T04:11:08Z,2023-02-10T20:54:55Z
الطريق الوطني,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%B7%D8%B1%D9%8A%D9%82+%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%22,NA,%22%D8%A7%D9%84%D8%B7%D8%B1%D9%8A%D9%82+%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%22,NA,Algeria,23424740,2023-02-25T04:11:08Z,2023-02-10T20:54:55Z
الصحافه الوطنيه,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D9%87+%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D9%87+%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D9%87%22,NA,Algeria,23424740,2023-02-25T04:11:08Z,2023-02-10T20:54:55Z
