trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#MyHero,http://twitter.com/search?q=%23MyHero,NA,%23MyHero,NA,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
العراق,http://twitter.com/search?q=%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82,NA,%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82,110785,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
#تراث_الجزاير_العريق,http://twitter.com/search?q=%23%D8%AA%D8%B1%D8%A7%D8%AB_%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1_%D8%A7%D9%84%D8%B9%D8%B1%D9%8A%D9%82,NA,%23%D8%AA%D8%B1%D8%A7%D8%AB_%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1_%D8%A7%D9%84%D8%B9%D8%B1%D9%8A%D9%82,NA,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
Aouar,http://twitter.com/search?q=Aouar,NA,Aouar,NA,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
Gouiri,http://twitter.com/search?q=Gouiri,NA,Gouiri,NA,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
Mahrez,http://twitter.com/search?q=Mahrez,NA,Mahrez,11121,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
Chelsea,http://twitter.com/search?q=Chelsea,NA,Chelsea,179608,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
#Algerian_cultural_week,http://twitter.com/search?q=%23Algerian_cultural_week,NA,%23Algerian_cultural_week,NA,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
#Naagin5,http://twitter.com/search?q=%23Naagin5,NA,%23Naagin5,12322,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
#فلسطين,http://twitter.com/search?q=%23%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86,NA,%23%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86,NA,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
محرز,http://twitter.com/search?q=%D9%85%D8%AD%D8%B1%D8%B2,NA,%D9%85%D8%AD%D8%B1%D8%B2,NA,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
Qu'il,http://twitter.com/search?q=Qu%27il,NA,Qu%27il,173843,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
taeyeon,http://twitter.com/search?q=taeyeon,NA,taeyeon,56653,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
J'aime,http://twitter.com/search?q=J%27aime,NA,J%27aime,29937,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
روسيا,http://twitter.com/search?q=%D8%B1%D9%88%D8%B3%D9%8A%D8%A7,NA,%D8%B1%D9%88%D8%B3%D9%8A%D8%A7,NA,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
Le Maroc,http://twitter.com/search?q=%22Le+Maroc%22,NA,%22Le+Maroc%22,NA,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
السيتي,http://twitter.com/search?q=%D8%A7%D9%84%D8%B3%D9%8A%D8%AA%D9%8A,NA,%D8%A7%D9%84%D8%B3%D9%8A%D8%AA%D9%8A,NA,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
Lisa,http://twitter.com/search?q=Lisa,NA,Lisa,328981,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
Nicki,http://twitter.com/search?q=Nicki,NA,Nicki,30508,Algeria,23424740,2023-01-07T05:00:40Z,2022-12-21T04:04:32Z
