trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
محمد,http://twitter.com/search?q=%D9%85%D8%AD%D9%85%D8%AF,NA,%D9%85%D8%AD%D9%85%D8%AF,357670,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
عيد سعيد,http://twitter.com/search?q=%22%D8%B9%D9%8A%D8%AF+%D8%B3%D8%B9%D9%8A%D8%AF%22,NA,%22%D8%B9%D9%8A%D8%AF+%D8%B3%D8%B9%D9%8A%D8%AF%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
#هيفاء_وهبي_في_قطر,http://twitter.com/search?q=%23%D9%87%D9%8A%D9%81%D8%A7%D8%A1_%D9%88%D9%87%D8%A8%D9%8A_%D9%81%D9%8A_%D9%82%D8%B7%D8%B1,NA,%23%D9%87%D9%8A%D9%81%D8%A7%D8%A1_%D9%88%D9%87%D8%A8%D9%8A_%D9%81%D9%8A_%D9%82%D8%B7%D8%B1,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
سلم علي,http://twitter.com/search?q=%22%D8%B3%D9%84%D9%85+%D8%B9%D9%84%D9%8A%22,NA,%22%D8%B3%D9%84%D9%85+%D8%B9%D9%84%D9%8A%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
#InternationalWomensDay,http://twitter.com/search?q=%23InternationalWomensDay,NA,%23InternationalWomensDay,249878,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
#BAYPSG,http://twitter.com/search?q=%23BAYPSG,NA,%23BAYPSG,11233,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
#اليسا_في_قطر,http://twitter.com/search?q=%23%D8%A7%D9%84%D9%8A%D8%B3%D8%A7_%D9%81%D9%8A_%D9%82%D8%B7%D8%B1,NA,%23%D8%A7%D9%84%D9%8A%D8%B3%D8%A7_%D9%81%D9%8A_%D9%82%D8%B7%D8%B1,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
#يوم_المراه_العالمي,http://twitter.com/search?q=%23%D9%8A%D9%88%D9%85_%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%87_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A,NA,%23%D9%8A%D9%88%D9%85_%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%87_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A,21975,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
المرتبه الاولي,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%85%D8%B1%D8%AA%D8%A8%D9%87+%D8%A7%D9%84%D8%A7%D9%88%D9%84%D9%8A%22,NA,%22%D8%A7%D9%84%D9%85%D8%B1%D8%AA%D8%A8%D9%87+%D8%A7%D9%84%D8%A7%D9%88%D9%84%D9%8A%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
اليوم العالمي,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%8A%D9%88%D9%85+%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%22,NA,%22%D8%A7%D9%84%D9%8A%D9%88%D9%85+%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%22,61360,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
Mbappé,http://twitter.com/search?q=Mbapp%C3%A9,NA,Mbapp%C3%A9,108606,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
خديجه بن,http://twitter.com/search?q=%22%D8%AE%D8%AF%D9%8A%D8%AC%D9%87+%D8%A8%D9%86%22,NA,%22%D8%AE%D8%AF%D9%8A%D8%AC%D9%87+%D8%A8%D9%86%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
Ronaldo,http://twitter.com/search?q=Ronaldo,NA,Ronaldo,199406,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
ابن خلدون,http://twitter.com/search?q=%22%D8%A7%D8%A8%D9%86+%D8%AE%D9%84%D8%AF%D9%88%D9%86%22,NA,%22%D8%A7%D8%A8%D9%86+%D8%AE%D9%84%D8%AF%D9%88%D9%86%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
باريس,http://twitter.com/search?q=%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3,NA,%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3,17819,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
الميلان,http://twitter.com/search?q=%D8%A7%D9%84%D9%85%D9%8A%D9%84%D8%A7%D9%86,NA,%D8%A7%D9%84%D9%85%D9%8A%D9%84%D8%A7%D9%86,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
ميسي,http://twitter.com/search?q=%D9%85%D9%8A%D8%B3%D9%8A,NA,%D9%85%D9%8A%D8%B3%D9%8A,36746,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
بن ناصر,http://twitter.com/search?q=%22%D8%A8%D9%86+%D9%86%D8%A7%D8%B5%D8%B1%22,NA,%22%D8%A8%D9%86+%D9%86%D8%A7%D8%B5%D8%B1%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
البايرن,http://twitter.com/search?q=%D8%A7%D9%84%D8%A8%D8%A7%D9%8A%D8%B1%D9%86,NA,%D8%A7%D9%84%D8%A8%D8%A7%D9%8A%D8%B1%D9%86,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
08 مارس 2023,http://twitter.com/search?q=%2208+%D9%85%D8%A7%D8%B1%D8%B3+2023%22,NA,%2208+%D9%85%D8%A7%D8%B1%D8%B3+2023%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
ترامب,http://twitter.com/search?q=%D8%AA%D8%B1%D8%A7%D9%85%D8%A8,NA,%D8%AA%D8%B1%D8%A7%D9%85%D8%A8,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
فيراتي,http://twitter.com/search?q=%D9%81%D9%8A%D8%B1%D8%A7%D8%AA%D9%8A,NA,%D9%81%D9%8A%D8%B1%D8%A7%D8%AA%D9%8A,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
مولر,http://twitter.com/search?q=%D9%85%D9%88%D9%84%D8%B1,NA,%D9%85%D9%88%D9%84%D8%B1,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
بيتيس,http://twitter.com/search?q=%D8%A8%D9%8A%D8%AA%D9%8A%D8%B3,NA,%D8%A8%D9%8A%D8%AA%D9%8A%D8%B3,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
Le PSG,http://twitter.com/search?q=%22Le+PSG%22,NA,%22Le+PSG%22,60779,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
PARK JIMIN,http://twitter.com/search?q=%22PARK+JIMIN%22,NA,%22PARK+JIMIN%22,136260,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
الشوط الثاني,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%B4%D9%88%D8%B7+%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%22,NA,%22%D8%A7%D9%84%D8%B4%D9%88%D8%B7+%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
Verratti,http://twitter.com/search?q=Verratti,NA,Verratti,20225,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
Real Madrid,http://twitter.com/search?q=%22Real+Madrid%22,NA,%22Real+Madrid%22,102801,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
المملكه العربيه السعوديه,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D9%87+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87+%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D9%87+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87+%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D9%87%22,12854,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
Messi,http://twitter.com/search?q=Messi,NA,Messi,355110,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
الجامعه العربيه,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D9%87+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D9%87+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
بارك علي,http://twitter.com/search?q=%22%D8%A8%D8%A7%D8%B1%D9%83+%D8%B9%D9%84%D9%8A%22,NA,%22%D8%A8%D8%A7%D8%B1%D9%83+%D8%B9%D9%84%D9%8A%22,23730,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
الفيفا,http://twitter.com/search?q=%D8%A7%D9%84%D9%81%D9%8A%D9%81%D8%A7,NA,%D8%A7%D9%84%D9%81%D9%8A%D9%81%D8%A7,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
Bayern,http://twitter.com/search?q=Bayern,NA,Bayern,130513,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
كينغ,http://twitter.com/search?q=%D9%83%D9%8A%D9%86%D8%BA,NA,%D9%83%D9%8A%D9%86%D8%BA,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
الولايات المتحدة,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA+%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9%22,NA,%22%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA+%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
أبيب,http://twitter.com/search?q=%D8%A3%D8%A8%D9%8A%D8%A8,NA,%D8%A3%D8%A8%D9%8A%D8%A8,24518,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
Algerian,http://twitter.com/search?q=Algerian,NA,Algerian,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
عبد الرزاق البدر,http://twitter.com/search?q=%22%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D8%B1%D8%B2%D8%A7%D9%82+%D8%A7%D9%84%D8%A8%D8%AF%D8%B1%22,NA,%22%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D8%B1%D8%B2%D8%A7%D9%82+%D8%A7%D9%84%D8%A8%D8%AF%D8%B1%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
Algériennes,http://twitter.com/search?q=Alg%C3%A9riennes,NA,Alg%C3%A9riennes,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
علي وجه الارض,http://twitter.com/search?q=%22%D8%B9%D9%84%D9%8A+%D9%88%D8%AC%D9%87+%D8%A7%D9%84%D8%A7%D8%B1%D8%B6%22,NA,%22%D8%B9%D9%84%D9%8A+%D9%88%D8%AC%D9%87+%D8%A7%D9%84%D8%A7%D8%B1%D8%B6%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
عبد الحميد,http://twitter.com/search?q=%22%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D8%AD%D9%85%D9%8A%D8%AF%22,NA,%22%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D8%AD%D9%85%D9%8A%D8%AF%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
كونتي,http://twitter.com/search?q=%D9%83%D9%88%D9%86%D8%AA%D9%8A,NA,%D9%83%D9%88%D9%86%D8%AA%D9%8A,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
توتنهام,http://twitter.com/search?q=%D8%AA%D9%88%D8%AA%D9%86%D9%87%D8%A7%D9%85,NA,%D8%AA%D9%88%D8%AA%D9%86%D9%87%D8%A7%D9%85,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
الدول الاسلاميه,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%AF%D9%88%D9%84+%D8%A7%D9%84%D8%A7%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D8%AF%D9%88%D9%84+%D8%A7%D9%84%D8%A7%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D9%87%22,NA,Algeria,23424740,2023-03-10T11:50:58Z,2023-02-12T03:00:59Z
