trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#المغرب_بلجيكا,http://twitter.com/search?q=%23%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8_%D8%A8%D9%84%D8%AC%D9%8A%D9%83%D8%A7,NA,%23%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8_%D8%A8%D9%84%D8%AC%D9%8A%D9%83%D8%A7,127849,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
Belgique,http://twitter.com/search?q=Belgique,NA,Belgique,126444,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
#BELMAR,http://twitter.com/search?q=%23BELMAR,NA,%23BELMAR,127671,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
Morocco,http://twitter.com/search?q=Morocco,NA,Morocco,265265,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
Le Maroc,http://twitter.com/search?q=%22Le+Maroc%22,NA,%22Le+Maroc%22,105227,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
#السعوديه_بولندا,http://twitter.com/search?q=%23%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D9%87_%D8%A8%D9%88%D9%84%D9%86%D8%AF%D8%A7,NA,%23%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D9%87_%D8%A8%D9%88%D9%84%D9%86%D8%AF%D8%A7,99472,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
كندا,http://twitter.com/search?q=%D9%83%D9%86%D8%AF%D8%A7,NA,%D9%83%D9%86%D8%AF%D8%A7,42721,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
#اسبانيا_المانيا,http://twitter.com/search?q=%23%D8%A7%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A7_%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7,NA,%23%D8%A7%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A7_%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7,49242,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
#ESPGER,http://twitter.com/search?q=%23ESPGER,NA,%23ESPGER,64950,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
Canada,http://twitter.com/search?q=Canada,NA,Canada,469402,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
Belgium,http://twitter.com/search?q=Belgium,NA,Belgium,222459,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
taekook,http://twitter.com/search?q=taekook,NA,taekook,192940,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
Costa Rica,http://twitter.com/search?q=%22Costa+Rica%22,NA,%22Costa+Rica%22,228637,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
Spain,http://twitter.com/search?q=Spain,NA,Spain,255414,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
ليفاندوفسكي,http://twitter.com/search?q=%D9%84%D9%8A%D9%81%D8%A7%D9%86%D8%AF%D9%88%D9%81%D8%B3%D9%83%D9%8A,NA,%D9%84%D9%8A%D9%81%D8%A7%D9%86%D8%AF%D9%88%D9%81%D8%B3%D9%83%D9%8A,NA,Algeria,23424740,2022-11-28T08:19:27Z,2022-11-20T07:34:48Z
