trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Zidane,http://twitter.com/search?q=Zidane,NA,Zidane,215273,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
Mahrez,http://twitter.com/search?q=Mahrez,NA,Mahrez,50727,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
Zizou,http://twitter.com/search?q=Zizou,NA,Zizou,30385,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
محرز,http://twitter.com/search?q=%D9%85%D8%AD%D8%B1%D8%B2,NA,%D9%85%D8%AD%D8%B1%D8%B2,NA,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
#MCICHE,http://twitter.com/search?q=%23MCICHE,NA,%23MCICHE,30145,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
Chelsea,http://twitter.com/search?q=Chelsea,NA,Chelsea,340084,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
تشيلسي,http://twitter.com/search?q=%D8%AA%D8%B4%D9%8A%D9%84%D8%B3%D9%8A,NA,%D8%AA%D8%B4%D9%8A%D9%84%D8%B3%D9%8A,17394,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
#HAPPYJKDAY2023,http://twitter.com/search?q=%23HAPPYJKDAY2023,NA,%23HAPPYJKDAY2023,107426,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
Potter,http://twitter.com/search?q=Potter,NA,Potter,137217,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
Xavi,http://twitter.com/search?q=Xavi,NA,Xavi,35601,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
زيدان,http://twitter.com/search?q=%D8%B2%D9%8A%D8%AF%D8%A7%D9%86,NA,%D8%B2%D9%8A%D8%AF%D8%A7%D9%86,NA,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
Noël,http://twitter.com/search?q=No%C3%ABl,NA,No%C3%ABl,100479,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
I VOTE,http://twitter.com/search?q=%22I+VOTE%22,NA,%22I+VOTE%22,455050,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
الكويت,http://twitter.com/search?q=%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA,NA,%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA,54711,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
#YalıÇapkını,http://twitter.com/search?q=%23Yal%C4%B1%C3%87apk%C4%B1n%C4%B1,NA,%23Yal%C4%B1%C3%87apk%C4%B1n%C4%B1,16895,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
#المغرب_اضحوكه_العالم,http://twitter.com/search?q=%23%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8_%D8%A7%D8%B6%D8%AD%D9%88%D9%83%D9%87_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85,NA,%23%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8_%D8%A7%D8%B6%D8%AD%D9%88%D9%83%D9%87_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85,NA,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
التويتر,http://twitter.com/search?q=%D8%A7%D9%84%D8%AA%D9%88%D9%8A%D8%AA%D8%B1,NA,%D8%A7%D9%84%D8%AA%D9%88%D9%8A%D8%AA%D8%B1,NA,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
Aouar,http://twitter.com/search?q=Aouar,NA,Aouar,NA,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
#TOP100KPOPSONGS2022,http://twitter.com/search?q=%23TOP100KPOPSONGS2022,NA,%23TOP100KPOPSONGS2022,404246,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
السيتي,http://twitter.com/search?q=%D8%A7%D9%84%D8%B3%D9%8A%D8%AA%D9%8A,NA,%D8%A7%D9%84%D8%B3%D9%8A%D8%AA%D9%8A,NA,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
J'aime,http://twitter.com/search?q=J%27aime,NA,J%27aime,28792,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
chanyeol,http://twitter.com/search?q=chanyeol,NA,chanyeol,77890,Algeria,23424740,2023-01-09T06:50:51Z,2023-01-03T23:31:03Z
