trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#الشان_في_بلاد_الشان,http://twitter.com/search?q=%23%D8%A7%D9%84%D8%B4%D8%A7%D9%86_%D9%81%D9%8A_%D8%A8%D9%84%D8%A7%D8%AF_%D8%A7%D9%84%D8%B4%D8%A7%D9%86,NA,%23%D8%A7%D9%84%D8%B4%D8%A7%D9%86_%D9%81%D9%8A_%D8%A8%D9%84%D8%A7%D8%AF_%D8%A7%D9%84%D8%B4%D8%A7%D9%86,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
#CHAN2022,http://twitter.com/search?q=%23CHAN2022,NA,%23CHAN2022,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
#شان2022,http://twitter.com/search?q=%23%D8%B4%D8%A7%D9%862022,NA,%23%D8%B4%D8%A7%D9%862022,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
الجزائر,http://twitter.com/search?q=%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1,NA,%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1,24082,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
#Marhaba,http://twitter.com/search?q=%23Marhaba,NA,%23Marhaba,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
نابولي,http://twitter.com/search?q=%D9%86%D8%A7%D8%A8%D9%88%D9%84%D9%8A,NA,%D9%86%D8%A7%D8%A8%D9%88%D9%84%D9%8A,20272,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
الصحراء الغربيه,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%B5%D8%AD%D8%B1%D8%A7%D8%A1+%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D8%B5%D8%AD%D8%B1%D8%A7%D8%A1+%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A%D9%87%22,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
#مرحبا,http://twitter.com/search?q=%23%D9%85%D8%B1%D8%AD%D8%A8%D8%A7,NA,%23%D9%85%D8%B1%D8%AD%D8%A8%D8%A7,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
Nelson Mandela,http://twitter.com/search?q=%22Nelson+Mandela%22,NA,%22Nelson+Mandela%22,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
نيلسون مانديلا,http://twitter.com/search?q=%22%D9%86%D9%8A%D9%84%D8%B3%D9%88%D9%86+%D9%85%D8%A7%D9%86%D8%AF%D9%8A%D9%84%D8%A7%22,NA,%22%D9%86%D9%8A%D9%84%D8%B3%D9%88%D9%86+%D9%85%D8%A7%D9%86%D8%AF%D9%8A%D9%84%D8%A7%22,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
Maroc,http://twitter.com/search?q=Maroc,NA,Maroc,16819,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
Tunisie,http://twitter.com/search?q=Tunisie,NA,Tunisie,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
المنتخب المغربي,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AE%D8%A8+%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8%D9%8A%22,NA,%22%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AE%D8%A8+%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8%D9%8A%22,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
Xavi,http://twitter.com/search?q=Xavi,NA,Xavi,20296,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
Libye,http://twitter.com/search?q=Libye,NA,Libye,NA,Algeria,23424740,2023-01-14T08:20:57Z,2022-12-16T04:30:13Z
