trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#شكرا_ابطال_الحمايه,http://twitter.com/search?q=%23%D8%B4%D9%83%D8%B1%D8%A7_%D8%A7%D8%A8%D8%B7%D8%A7%D9%84_%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%8A%D9%87,NA,%23%D8%B4%D9%83%D8%B1%D8%A7_%D8%A7%D8%A8%D8%B7%D8%A7%D9%84_%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%8A%D9%87,NA,Algeria,23424740,2023-02-14T02:57:39Z,2023-02-07T21:58:35Z
#Always_With_EXO,http://twitter.com/search?q=%23Always_With_EXO,NA,%23Always_With_EXO,NA,Algeria,23424740,2023-02-14T02:57:39Z,2023-02-07T21:58:35Z
#زلزال_سوريا_وتركيا,http://twitter.com/search?q=%23%D8%B2%D9%84%D8%B2%D8%A7%D9%84_%D8%B3%D9%88%D8%B1%D9%8A%D8%A7_%D9%88%D8%AA%D8%B1%D9%83%D9%8A%D8%A7,NA,%23%D8%B2%D9%84%D8%B2%D8%A7%D9%84_%D8%B3%D9%88%D8%B1%D9%8A%D8%A7_%D9%88%D8%AA%D8%B1%D9%83%D9%8A%D8%A7,26307,Algeria,23424740,2023-02-14T02:57:39Z,2023-02-07T21:58:35Z
المديريه العامه,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D8%B1%D9%8A%D9%87+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D9%87%22,NA,%22%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D8%B1%D9%8A%D9%87+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D9%87%22,NA,Algeria,23424740,2023-02-14T02:57:39Z,2023-02-07T21:58:35Z
حسين,http://twitter.com/search?q=%D8%AD%D8%B3%D9%8A%D9%86,NA,%D8%AD%D8%B3%D9%8A%D9%86,54226,Algeria,23424740,2023-02-14T02:57:39Z,2023-02-07T21:58:35Z
#عيد_الحب,http://twitter.com/search?q=%23%D8%B9%D9%8A%D8%AF_%D8%A7%D9%84%D8%AD%D8%A8,NA,%23%D8%B9%D9%8A%D8%AF_%D8%A7%D9%84%D8%AD%D8%A8,20625,Algeria,23424740,2023-02-14T02:57:39Z,2023-02-07T21:58:35Z
وزير الداخليه,http://twitter.com/search?q=%22%D9%88%D8%B2%D9%8A%D8%B1+%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D9%87%22,NA,%22%D9%88%D8%B2%D9%8A%D8%B1+%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D9%87%22,NA,Algeria,23424740,2023-02-14T02:57:39Z,2023-02-07T21:58:35Z
Rihanna,http://twitter.com/search?q=Rihanna,NA,Rihanna,3504704,Algeria,23424740,2023-02-14T02:57:39Z,2023-02-07T21:58:35Z
الإمارات,http://twitter.com/search?q=%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA,NA,%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA,30569,Algeria,23424740,2023-02-14T02:57:39Z,2023-02-07T21:58:35Z
الموقع الالكتروني,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9+%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%22,NA,%22%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9+%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%22,NA,Algeria,23424740,2023-02-14T02:57:39Z,2023-02-07T21:58:35Z
