trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
مدريد,http://twitter.com/search?q=%D9%85%D8%AF%D8%B1%D9%8A%D8%AF,NA,%D9%85%D8%AF%D8%B1%D9%8A%D8%AF,46206,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
Gavi,http://twitter.com/search?q=Gavi,NA,Gavi,98602,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
#اثيوبيا,http://twitter.com/search?q=%23%D8%A7%D8%AB%D9%8A%D9%88%D8%A8%D9%8A%D8%A7,NA,%23%D8%A7%D8%AB%D9%8A%D9%88%D8%A8%D9%8A%D8%A7,NA,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
Cameroun,http://twitter.com/search?q=Cameroun,NA,Cameroun,NA,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
jisoo,http://twitter.com/search?q=jisoo,NA,jisoo,215008,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
البصمه الجميله,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%A8%D8%B5%D9%85%D9%87+%D8%A7%D9%84%D8%AC%D9%85%D9%8A%D9%84%D9%87%22,NA,%22%D8%A7%D9%84%D8%A8%D8%B5%D9%85%D9%87+%D8%A7%D9%84%D8%AC%D9%85%D9%8A%D9%84%D9%87%22,NA,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
مرحبا بيك,http://twitter.com/search?q=%22%D9%85%D8%B1%D8%AD%D8%A8%D8%A7+%D8%A8%D9%8A%D9%83%22,NA,%22%D9%85%D8%B1%D8%AD%D8%A8%D8%A7+%D8%A8%D9%8A%D9%83%22,NA,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,286656,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
#CHAN2022,http://twitter.com/search?q=%23CHAN2022,NA,%23CHAN2022,NA,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
Oran,http://twitter.com/search?q=Oran,NA,Oran,NA,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
السودان,http://twitter.com/search?q=%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86,NA,%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86,NA,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
البنان المروكي,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%A8%D9%86%D8%A7%D9%86+%D8%A7%D9%84%D9%85%D8%B1%D9%88%D9%83%D9%8A%22,NA,%22%D8%A7%D9%84%D8%A8%D9%86%D8%A7%D9%86+%D8%A7%D9%84%D9%85%D8%B1%D9%88%D9%83%D9%8A%22,NA,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
Mandela,http://twitter.com/search?q=Mandela,NA,Mandela,14125,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
Real Madrid,http://twitter.com/search?q=%22Real+Madrid%22,NA,%22Real+Madrid%22,107510,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
ارسنال,http://twitter.com/search?q=%D8%A7%D8%B1%D8%B3%D9%86%D8%A7%D9%84,NA,%D8%A7%D8%B1%D8%B3%D9%86%D8%A7%D9%84,10999,Algeria,23424740,2023-01-17T04:20:56Z,2022-12-18T12:49:53Z
