trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
ارسنال,http://twitter.com/search?q=%D8%A7%D8%B1%D8%B3%D9%86%D8%A7%D9%84,NA,%D8%A7%D8%B1%D8%B3%D9%86%D8%A7%D9%84,35310,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
#ARSBOU,http://twitter.com/search?q=%23ARSBOU,NA,%23ARSBOU,83677,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
بن مهيدي,http://twitter.com/search?q=%22%D8%A8%D9%86+%D9%85%D9%87%D9%8A%D8%AF%D9%8A%22,NA,%22%D8%A8%D9%86+%D9%85%D9%87%D9%8A%D8%AF%D9%8A%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
#VCTLOCKIN,http://twitter.com/search?q=%23VCTLOCKIN,NA,%23VCTLOCKIN,51643,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,699840,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
#ShingekiNoKyojin,http://twitter.com/search?q=%23ShingekiNoKyojin,NA,%23ShingekiNoKyojin,46156,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
نيوكاسل,http://twitter.com/search?q=%D9%86%D9%8A%D9%88%D9%83%D8%A7%D8%B3%D9%84,NA,%D9%86%D9%8A%D9%88%D9%83%D8%A7%D8%B3%D9%84,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
#هجوم_العمالقه,http://twitter.com/search?q=%23%D9%87%D8%AC%D9%88%D9%85_%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D9%82%D9%87,NA,%23%D9%87%D8%AC%D9%88%D9%85_%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D9%82%D9%87,16255,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
الاصبع الوسطي,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%A7%D8%B5%D8%A8%D8%B9+%D8%A7%D9%84%D9%88%D8%B3%D8%B7%D9%8A%22,NA,%22%D8%A7%D9%84%D8%A7%D8%B5%D8%A8%D8%B9+%D8%A7%D9%84%D9%88%D8%B3%D8%B7%D9%8A%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
جمال بلماضي,http://twitter.com/search?q=%22%D8%AC%D9%85%D8%A7%D9%84+%D8%A8%D9%84%D9%85%D8%A7%D8%B6%D9%8A%22,NA,%22%D8%AC%D9%85%D8%A7%D9%84+%D8%A8%D9%84%D9%85%D8%A7%D8%B6%D9%8A%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
البطوله العربيه,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%A8%D8%B7%D9%88%D9%84%D9%87+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D8%A8%D8%B7%D9%88%D9%84%D9%87+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
بورنموث,http://twitter.com/search?q=%D8%A8%D9%88%D8%B1%D9%86%D9%85%D9%88%D8%AB,NA,%D8%A8%D9%88%D8%B1%D9%86%D9%85%D9%88%D8%AB,12811,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
#AttackOnTitan,http://twitter.com/search?q=%23AttackOnTitan,NA,%23AttackOnTitan,50611,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
Neymar,http://twitter.com/search?q=Neymar,NA,Neymar,45366,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
مانشستر يونايتد,http://twitter.com/search?q=%22%D9%85%D8%A7%D9%86%D8%B4%D8%B3%D8%AA%D8%B1+%D9%8A%D9%88%D9%86%D8%A7%D9%8A%D8%AA%D8%AF%22,NA,%22%D9%85%D8%A7%D9%86%D8%B4%D8%B3%D8%AA%D8%B1+%D9%8A%D9%88%D9%86%D8%A7%D9%8A%D8%AA%D8%AF%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
المجتمع الدولي,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%85%D8%AC%D8%AA%D9%85%D8%B9+%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%22,NA,%22%D8%A7%D9%84%D9%85%D8%AC%D8%AA%D9%85%D8%B9+%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
الشهيد العربي,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D8%AF+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%22,NA,%22%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D8%AF+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
النظام الجزايري,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%D9%8A%22,NA,%22%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%D9%8A%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
الضوء الاخضر,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%B6%D9%88%D8%A1+%D8%A7%D9%84%D8%A7%D8%AE%D8%B6%D8%B1%22,NA,%22%D8%A7%D9%84%D8%B6%D9%88%D8%A1+%D8%A7%D9%84%D8%A7%D8%AE%D8%B6%D8%B1%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
عبد الناصر,http://twitter.com/search?q=%22%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D9%86%D8%A7%D8%B5%D8%B1%22,NA,%22%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D9%86%D8%A7%D8%B5%D8%B1%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
خليل,http://twitter.com/search?q=%D8%AE%D9%84%D9%8A%D9%84,NA,%D8%AE%D9%84%D9%8A%D9%84,27829,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
السيتي,http://twitter.com/search?q=%D8%A7%D9%84%D8%B3%D9%8A%D8%AA%D9%8A,NA,%D8%A7%D9%84%D8%B3%D9%8A%D8%AA%D9%8A,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
الجامعه العربيه,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D9%87+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D9%87+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
Barca,http://twitter.com/search?q=Barca,NA,Barca,56969,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
المال العام,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%85%D8%A7%D9%84+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%22,NA,%22%D8%A7%D9%84%D9%85%D8%A7%D9%84+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
الحلقه الجايه,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%AD%D9%84%D9%82%D9%87+%D8%A7%D9%84%D8%AC%D8%A7%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D8%AD%D9%84%D9%82%D9%87+%D8%A7%D9%84%D8%AC%D8%A7%D9%8A%D9%87%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
الوطن العربي,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%88%D8%B7%D9%86+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%22,NA,%22%D8%A7%D9%84%D9%88%D8%B7%D9%86+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
نيمار,http://twitter.com/search?q=%D9%86%D9%8A%D9%85%D8%A7%D8%B1,NA,%D9%86%D9%8A%D9%85%D8%A7%D8%B1,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
بن بله,http://twitter.com/search?q=%22%D8%A8%D9%86+%D8%A8%D9%84%D9%87%22,NA,%22%D8%A8%D9%86+%D8%A8%D9%84%D9%87%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
امير المومنين,http://twitter.com/search?q=%22%D8%A7%D9%85%D9%8A%D8%B1+%D8%A7%D9%84%D9%85%D9%88%D9%85%D9%86%D9%8A%D9%86%22,NA,%22%D8%A7%D9%85%D9%8A%D8%B1+%D8%A7%D9%84%D9%85%D9%88%D9%85%D9%86%D9%8A%D9%86%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
تاريخ الجزاير,http://twitter.com/search?q=%22%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%22,NA,%22%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
المغرب الاقصي,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8+%D8%A7%D9%84%D8%A7%D9%82%D8%B5%D9%8A%22,NA,%22%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8+%D8%A7%D9%84%D8%A7%D9%82%D8%B5%D9%8A%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
Mali,http://twitter.com/search?q=Mali,NA,Mali,26414,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
Gavi,http://twitter.com/search?q=Gavi,NA,Gavi,16009,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
الثوره الجزايريه,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%AB%D9%88%D8%B1%D9%87+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%D9%8A%D9%87%22,NA,%22%D8%A7%D9%84%D8%AB%D9%88%D8%B1%D9%87+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%D9%8A%D9%87%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
الجزاير الجديده,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1+%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D9%87%22,NA,%22%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1+%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D9%87%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
blackpink,http://twitter.com/search?q=blackpink,NA,blackpink,425498,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
قيس سعيد,http://twitter.com/search?q=%22%D9%82%D9%8A%D8%B3+%D8%B3%D8%B9%D9%8A%D8%AF%22,NA,%22%D9%82%D9%8A%D8%B3+%D8%B3%D8%B9%D9%8A%D8%AF%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
Bayern,http://twitter.com/search?q=Bayern,NA,Bayern,43097,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
الشوط الثاني,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%B4%D9%88%D8%B7+%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%22,NA,%22%D8%A7%D9%84%D8%B4%D9%88%D8%B7+%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%22,NA,Algeria,23424740,2023-03-05T07:33:59Z,2023-02-05T04:59:25Z
