trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#QatarWorldCup2022,http://twitter.com/search?q=%23QatarWorldCup2022,NA,%23QatarWorldCup2022,650527,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
#QatarWorldCup2022,http://twitter.com/search?q=%23QatarWorldCup2022,NA,%23QatarWorldCup2022,650527,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
#قطر_الاكوادور,http://twitter.com/search?q=%23%D9%82%D8%B7%D8%B1_%D8%A7%D9%84%D8%A7%D9%83%D9%88%D8%A7%D8%AF%D9%88%D8%B1,NA,%23%D9%82%D8%B7%D8%B1_%D8%A7%D9%84%D8%A7%D9%83%D9%88%D8%A7%D8%AF%D9%88%D8%B1,137873,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
#كاس_العالم_قطر_2022,http://twitter.com/search?q=%23%D9%83%D8%A7%D8%B3_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%82%D8%B7%D8%B1_2022,NA,%23%D9%83%D8%A7%D8%B3_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85_%D9%82%D8%B7%D8%B1_2022,295642,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
#coupedumonde2022,http://twitter.com/search?q=%23coupedumonde2022,NA,%23coupedumonde2022,28350,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
عبد المجيد,http://twitter.com/search?q=%22%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D9%85%D8%AC%D9%8A%D8%AF%22,NA,%22%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D9%85%D8%AC%D9%8A%D8%AF%22,NA,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
فالنسيا,http://twitter.com/search?q=%D9%81%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D8%A7,NA,%D9%81%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D8%A7,14023,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
فوز قطر,http://twitter.com/search?q=%22%D9%81%D9%88%D8%B2+%D9%82%D8%B7%D8%B1%22,NA,%22%D9%81%D9%88%D8%B2+%D9%82%D8%B7%D8%B1%22,13296,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
المنتخب القطري,http://twitter.com/search?q=%22%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AE%D8%A8+%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D9%8A%22,NA,%22%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AE%D8%A8+%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D9%8A%22,13043,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
رييس الجمهوريه,http://twitter.com/search?q=%22%D8%B1%D9%8A%D9%8A%D8%B3+%D8%A7%D9%84%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D9%87%22,NA,%22%D8%B1%D9%8A%D9%8A%D8%B3+%D8%A7%D9%84%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D9%87%22,NA,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
Morgan Freeman,http://twitter.com/search?q=%22Morgan+Freeman%22,NA,%22Morgan+Freeman%22,229087,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
بن سبعيني,http://twitter.com/search?q=%22%D8%A8%D9%86+%D8%B3%D8%A8%D8%B9%D9%8A%D9%86%D9%8A%22,NA,%22%D8%A8%D9%86+%D8%B3%D8%A8%D8%B9%D9%8A%D9%86%D9%8A%22,NA,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
كره القدم,http://twitter.com/search?q=%22%D9%83%D8%B1%D9%87+%D8%A7%D9%84%D9%82%D8%AF%D9%85%22,NA,%22%D9%83%D8%B1%D9%87+%D8%A7%D9%84%D9%82%D8%AF%D9%85%22,26342,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
قطر فخر العرب,http://twitter.com/search?q=%22%D9%82%D8%B7%D8%B1+%D9%81%D8%AE%D8%B1+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%22,NA,%22%D9%82%D8%B7%D8%B1+%D9%81%D8%AE%D8%B1+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%22,NA,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
Benzema,http://twitter.com/search?q=Benzema,NA,Benzema,148336,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
هولندا,http://twitter.com/search?q=%D9%87%D9%88%D9%84%D9%86%D8%AF%D8%A7,NA,%D9%87%D9%88%D9%84%D9%86%D8%AF%D8%A7,10848,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
Slimani,http://twitter.com/search?q=Slimani,NA,Slimani,NA,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
السويد,http://twitter.com/search?q=%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF,NA,%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF,NA,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
الرييس الجزايري,http://twitter.com/search?q=%22%D8%A7%D9%84%D8%B1%D9%8A%D9%8A%D8%B3+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%D9%8A%22,NA,%22%D8%A7%D9%84%D8%B1%D9%8A%D9%8A%D8%B3+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D9%8A%D8%B1%D9%8A%22,NA,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
belaili,http://twitter.com/search?q=belaili,NA,belaili,NA,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
باريس,http://twitter.com/search?q=%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3,NA,%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3,NA,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
علي قطر,http://twitter.com/search?q=%22%D8%B9%D9%84%D9%8A+%D9%82%D8%B7%D8%B1%22,NA,%22%D8%B9%D9%84%D9%8A+%D9%82%D8%B7%D8%B1%22,156752,Algeria,23424740,2022-11-21T10:56:37Z,2022-11-02T00:34:56Z
