trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#AntManandTheWaspQuantumania,http://twitter.com/search?q=%23AntManandTheWaspQuantumania,NA,%23AntManandTheWaspQuantumania,34191,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
#FelizLunes,http://twitter.com/search?q=%23FelizLunes,NA,%23FelizLunes,18557,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Naciones Unidas,http://twitter.com/search?q=%22Naciones+Unidas%22,NA,%22Naciones+Unidas%22,11698,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
#Superman,http://twitter.com/search?q=%23Superman,NA,%23Superman,14348,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
#리노야_생일선물은_평생보자,http://twitter.com/search?q=%23%EB%A6%AC%EB%85%B8%EC%95%BC_%EC%83%9D%EC%9D%BC%EC%84%A0%EB%AC%BC%EC%9D%80_%ED%8F%89%EC%83%9D%EB%B3%B4%EC%9E%90,NA,%23%EB%A6%AC%EB%85%B8%EC%95%BC_%EC%83%9D%EC%9D%BC%EC%84%A0%EB%AC%BC%EC%9D%80_%ED%8F%89%EC%83%9D%EB%B3%B4%EC%9E%90,204048,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
#DancingGodLeeKnowDay,http://twitter.com/search?q=%23DancingGodLeeKnowDay,NA,%23DancingGodLeeKnowDay,192017,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Rishi Sunak,http://twitter.com/search?q=%22Rishi+Sunak%22,NA,%22Rishi+Sunak%22,479749,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Kang,http://twitter.com/search?q=Kang,NA,Kang,91987,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Carta,http://twitter.com/search?q=Carta,NA,Carta,43856,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Cambio Climático,http://twitter.com/search?q=%22Cambio+Clim%C3%A1tico%22,NA,%22Cambio+Clim%C3%A1tico%22,25466,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Organización,http://twitter.com/search?q=Organizaci%C3%B3n,NA,Organizaci%C3%B3n,44097,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Carlos III,http://twitter.com/search?q=%22Carlos+III%22,NA,%22Carlos+III%22,NA,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Worldwide Fan's Choice,http://twitter.com/search?q=%22Worldwide+Fan%27s+Choice%22,NA,%22Worldwide+Fan%27s+Choice%22,798789,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Hoy 24,http://twitter.com/search?q=%22Hoy+24%22,NA,%22Hoy+24%22,20599,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Bibliotecas,http://twitter.com/search?q=Bibliotecas,NA,Bibliotecas,NA,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
VOTE BLACKPINKonMAMA,http://twitter.com/search?q=%22VOTE+BLACKPINKonMAMA%22,NA,%22VOTE+BLACKPINKonMAMA%22,292576,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
El 24,http://twitter.com/search?q=%22El+24%22,NA,%22El+24%22,133926,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
El Día,http://twitter.com/search?q=%22El+D%C3%ADa%22,NA,%22El+D%C3%ADa%22,400191,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
Brutal,http://twitter.com/search?q=Brutal,NA,Brutal,137787,Acapulco,110978,2022-10-25T00:03:01Z,2022-10-22T10:10:41Z
