trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#TWICE_OurMoonlightandSunrise,http://twitter.com/search?q=%23TWICE_OurMoonlightandSunrise,NA,%23TWICE_OurMoonlightandSunrise,86905,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
#MOONLIGHTSUNRISE,http://twitter.com/search?q=%23MOONLIGHTSUNRISE,NA,%23MOONLIGHTSUNRISE,191554,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
#FromMoonlightTillSunrise,http://twitter.com/search?q=%23FromMoonlightTillSunrise,NA,%23FromMoonlightTillSunrise,35196,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
Momo,http://twitter.com/search?q=Momo,NA,Momo,110609,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
Quevedo,http://twitter.com/search?q=Quevedo,NA,Quevedo,26664,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
#ElOráculoDelRawk,http://twitter.com/search?q=%23ElOr%C3%A1culoDelRawk,NA,%23ElOr%C3%A1culoDelRawk,NA,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
#SoyRebeldeTour,http://twitter.com/search?q=%23SoyRebeldeTour,NA,%23SoyRebeldeTour,16771,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
CHAEYOUNG,http://twitter.com/search?q=CHAEYOUNG,NA,CHAEYOUNG,20332,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
jihyo,http://twitter.com/search?q=jihyo,NA,jihyo,19167,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
Viñas,http://twitter.com/search?q=Vi%C3%B1as,NA,Vi%C3%B1as,NA,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
jeongyeon,http://twitter.com/search?q=jeongyeon,NA,jeongyeon,16133,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
Ibero,http://twitter.com/search?q=Ibero,NA,Ibero,NA,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
Celtics,http://twitter.com/search?q=Celtics,NA,Celtics,50617,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
MY UNIVERSE IS YOU,http://twitter.com/search?q=%22MY+UNIVERSE+IS+YOU%22,NA,%22MY+UNIVERSE+IS+YOU%22,NA,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
María Clemente,http://twitter.com/search?q=%22Mar%C3%ADa+Clemente%22,NA,%22Mar%C3%ADa+Clemente%22,NA,Acapulco,110978,2023-01-20T11:53:42Z,2023-01-17T01:13:32Z
