trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Aguirre,http://twitter.com/search?q=Aguirre,NA,Aguirre,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
#hartofut,http://twitter.com/search?q=%23hartofut,NA,%23hartofut,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Andrada,http://twitter.com/search?q=Andrada,NA,Andrada,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Rayados,http://twitter.com/search?q=Rayados,NA,Rayados,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Funes,http://twitter.com/search?q=Funes,NA,Funes,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
#LaguneroPrimero,http://twitter.com/search?q=%23LaguneroPrimero,NA,%23LaguneroPrimero,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Berterame,http://twitter.com/search?q=Berterame,NA,Berterame,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Cortizo,http://twitter.com/search?q=Cortizo,NA,Cortizo,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Necaxa,http://twitter.com/search?q=Necaxa,NA,Necaxa,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Hugo González,http://twitter.com/search?q=%22Hugo+Gonz%C3%A1lez%22,NA,%22Hugo+Gonz%C3%A1lez%22,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Vuce,http://twitter.com/search?q=Vuce,NA,Vuce,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Vini,http://twitter.com/search?q=Vini,NA,Vini,36877,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Bronco Lara,http://twitter.com/search?q=%22Bronco+Lara%22,NA,%22Bronco+Lara%22,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
#WWEChamber,http://twitter.com/search?q=%23WWEChamber,NA,%23WWEChamber,33711,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Medina,http://twitter.com/search?q=Medina,NA,Medina,10120,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Ponchito,http://twitter.com/search?q=Ponchito,NA,Ponchito,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
#RevelationsCup,http://twitter.com/search?q=%23RevelationsCup,NA,%23RevelationsCup,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Romo,http://twitter.com/search?q=Romo,NA,Romo,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Adrián Marcelo,http://twitter.com/search?q=%22Adri%C3%A1n+Marcelo%22,NA,%22Adri%C3%A1n+Marcelo%22,12341,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Monterrey,http://twitter.com/search?q=Monterrey,NA,Monterrey,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Álvaro Rodríguez,http://twitter.com/search?q=%22%C3%81lvaro+Rodr%C3%ADguez%22,NA,%22%C3%81lvaro+Rodr%C3%ADguez%22,17056,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Osasuna,http://twitter.com/search?q=Osasuna,NA,Osasuna,40544,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Costa Rica,http://twitter.com/search?q=%22Costa+Rica%22,NA,%22Costa+Rica%22,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Valverde,http://twitter.com/search?q=Valverde,NA,Valverde,19269,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Kiana,http://twitter.com/search?q=Kiana,NA,Kiana,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Correa,http://twitter.com/search?q=Correa,NA,Correa,14737,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
#RealMadrid,http://twitter.com/search?q=%23RealMadrid,NA,%23RealMadrid,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
Temach,http://twitter.com/search?q=Temach,NA,Temach,NA,Acapulco,110978,2023-02-19T07:02:09Z,2023-01-28T12:10:20Z
