trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Yon de Luisa,http://twitter.com/search?q=%22Yon+de+Luisa%22,NA,%22Yon+de+Luisa%22,25615,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Tata,http://twitter.com/search?q=Tata,NA,Tata,144719,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Antuna,http://twitter.com/search?q=Antuna,NA,Antuna,30677,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Luis Chávez,http://twitter.com/search?q=%22Luis+Ch%C3%A1vez%22,NA,%22Luis+Ch%C3%A1vez%22,50902,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
#SeleccionMexicana,http://twitter.com/search?q=%23SeleccionMexicana,NA,%23SeleccionMexicana,19573,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Raúl Jiménez,http://twitter.com/search?q=%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,%22Ra%C3%BAl+Jim%C3%A9nez%22,19756,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
#MexicoVsArabia,http://twitter.com/search?q=%23MexicoVsArabia,NA,%23MexicoVsArabia,43633,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
#JuegosColosales,http://twitter.com/search?q=%23JuegosColosales,NA,%23JuegosColosales,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Federación,http://twitter.com/search?q=Federaci%C3%B3n,NA,Federaci%C3%B3n,15456,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
#AEWDynamite,http://twitter.com/search?q=%23AEWDynamite,NA,%23AEWDynamite,33954,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
FEMEXFUT,http://twitter.com/search?q=FEMEXFUT,NA,FEMEXFUT,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Henry,http://twitter.com/search?q=Henry,NA,Henry,79147,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Vega,http://twitter.com/search?q=Vega,NA,Vega,41377,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Guardado,http://twitter.com/search?q=Guardado,NA,Guardado,15140,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Moreno,http://twitter.com/search?q=Moreno,NA,Moreno,37334,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
CONADE,http://twitter.com/search?q=CONADE,NA,CONADE,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Christine McVie,http://twitter.com/search?q=%22Christine+McVie%22,NA,%22Christine+McVie%22,130468,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Chucky,http://twitter.com/search?q=Chucky,NA,Chucky,31903,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Fracaso,http://twitter.com/search?q=Fracaso,NA,Fracaso,50857,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Gallardo,http://twitter.com/search?q=Gallardo,NA,Gallardo,29076,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Funes Mori,http://twitter.com/search?q=%22Funes+Mori%22,NA,%22Funes+Mori%22,11491,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
La Jumpa,http://twitter.com/search?q=%22La+Jumpa%22,NA,%22La+Jumpa%22,10228,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
#GritanteFuera,http://twitter.com/search?q=%23GritanteFuera,NA,%23GritanteFuera,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
La FMF,http://twitter.com/search?q=%22La+FMF%22,NA,%22La+FMF%22,15241,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
SEDENA,http://twitter.com/search?q=SEDENA,NA,SEDENA,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Kevin Álvarez,http://twitter.com/search?q=%22Kevin+%C3%81lvarez%22,NA,%22Kevin+%C3%81lvarez%22,12712,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Pachuca,http://twitter.com/search?q=Pachuca,NA,Pachuca,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Mediocre,http://twitter.com/search?q=Mediocre,NA,Mediocre,32824,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Fleetwood Mac,http://twitter.com/search?q=%22Fleetwood+Mac%22,NA,%22Fleetwood+Mac%22,92546,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Almada,http://twitter.com/search?q=Almada,NA,Almada,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Acevedo,http://twitter.com/search?q=Acevedo,NA,Acevedo,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Ana Guevara,http://twitter.com/search?q=%22Ana+Guevara%22,NA,%22Ana+Guevara%22,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Montes,http://twitter.com/search?q=Montes,NA,Montes,10165,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Televisa,http://twitter.com/search?q=Televisa,NA,Televisa,14353,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Liga MX,http://twitter.com/search?q=%22Liga+MX%22,NA,%22Liga+MX%22,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Romo,http://twitter.com/search?q=Romo,NA,Romo,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Jorge Sánchez,http://twitter.com/search?q=%22Jorge+S%C3%A1nchez%22,NA,%22Jorge+S%C3%A1nchez%22,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Orbelin,http://twitter.com/search?q=Orbelin,NA,Orbelin,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Charly,http://twitter.com/search?q=Charly,NA,Charly,13058,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Talavera,http://twitter.com/search?q=Talavera,NA,Talavera,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Senadora,http://twitter.com/search?q=Senadora,NA,Senadora,15687,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Azcárraga,http://twitter.com/search?q=Azc%C3%A1rraga,NA,Azc%C3%A1rraga,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Cruz Azul,http://twitter.com/search?q=%22Cruz+Azul%22,NA,%22Cruz+Azul%22,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Directivos,http://twitter.com/search?q=Directivos,NA,Directivos,13426,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Mikel Arriola,http://twitter.com/search?q=%22Mikel+Arriola%22,NA,%22Mikel+Arriola%22,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Chinguen,http://twitter.com/search?q=Chinguen,NA,Chinguen,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Cada 4,http://twitter.com/search?q=%22Cada+4%22,NA,%22Cada+4%22,11328,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Cota,http://twitter.com/search?q=Cota,NA,Cota,NA,Acapulco,110978,2022-12-01T08:36:02Z,2022-11-29T07:58:27Z
Messi,http://twitter.com/search?q=Messi,NA,Messi,1008020,Aguascalientes,111579,2022-12-01T08:36:03Z,2022-11-29T07:58:27Z
Yon de Luisa,http://twitter.com/search?q=%22Yon+de+Luisa%22,NA,%22Yon+de+Luisa%22,25615,Aguascalientes,111579,2022-12-01T08:36:03Z,2022-11-29T07:58:27Z
Tata,http://twitter.com/search?q=Tata,NA,Tata,144719,Aguascalientes,111579,2022-12-01T08:36:03Z,2022-11-29T07:58:27Z
Antuna,http://twitter.com/search?q=Antuna,NA,Antuna,30677,Aguascalientes,111579,2022-12-01T08:36:03Z,2022-11-29T07:58:27Z
Luis Chávez,http://twitter.com/search?q=%22Luis+Ch%C3%A1vez%22,NA,%22Luis+Ch%C3%A1vez%22,50902,Aguascalientes,111579,2022-12-01T08:36:03Z,2022-11-29T07:58:27Z
Raúl Jiménez,http://twitter.com/search?q=%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,%22Ra%C3%BAl+Jim%C3%A9nez%22,19756,Aguascalientes,111579,2022-12-01T08:36:03Z,2022-11-29T07:58:27Z
#SeleccionMexicana,http://twitter.com/search?q=%23SeleccionMexicana,NA,%23SeleccionMexicana,19573,Aguascalientes,111579,2022-12-01T08:36:03Z,2022-11-29T07:58:27Z
#MexicoVsArabia,http://twitter.com/search?q=%23MexicoVsArabia,NA,%23MexicoVsArabia,43633,Aguascalientes,111579,2022-12-01T08:36:03Z,2022-11-29T07:58:27Z
