trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#TheLastOfUs,http://twitter.com/search?q=%23TheLastOfUs,NA,%23TheLastOfUs,457965,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
#FelizLunes,http://twitter.com/search?q=%23FelizLunes,NA,%23FelizLunes,27547,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
#esland2023,http://twitter.com/search?q=%23esland2023,NA,%23esland2023,70500,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Frank,http://twitter.com/search?q=Frank,NA,Frank,208239,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
#SuperBowlLVII,http://twitter.com/search?q=%23SuperBowlLVII,NA,%23SuperBowlLVII,50412,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Mahomes,http://twitter.com/search?q=Mahomes,NA,Mahomes,309332,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
#SFvsPHI,http://twitter.com/search?q=%23SFvsPHI,NA,%23SFvsPHI,12366,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Bengals,http://twitter.com/search?q=Bengals,NA,Bengals,405197,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Ibai,http://twitter.com/search?q=Ibai,NA,Ibai,52617,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Aristegui,http://twitter.com/search?q=Aristegui,NA,Aristegui,28326,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Eagles,http://twitter.com/search?q=Eagles,NA,Eagles,581234,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Lisa Loring,http://twitter.com/search?q=%22Lisa+Loring%22,NA,%22Lisa+Loring%22,33884,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Germán,http://twitter.com/search?q=Germ%C3%A1n,NA,Germ%C3%A1n,152323,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Rivers,http://twitter.com/search?q=Rivers,NA,Rivers,52884,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Dividir,http://twitter.com/search?q=Dividir,NA,Dividir,10873,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
The Smile,http://twitter.com/search?q=%22The+Smile%22,NA,%22The+Smile%22,79925,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Ossai,http://twitter.com/search?q=Ossai,NA,Ossai,68298,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,23679,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
El Lobo,http://twitter.com/search?q=%22El+Lobo%22,NA,%22El+Lobo%22,13021,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Lorenzo Córdova,http://twitter.com/search?q=%22Lorenzo+C%C3%B3rdova%22,NA,%22Lorenzo+C%C3%B3rdova%22,23477,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
TLOU,http://twitter.com/search?q=TLOU,NA,TLOU,112670,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Burrow,http://twitter.com/search?q=Burrow,NA,Burrow,159493,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Chichén Itzá,http://twitter.com/search?q=%22Chich%C3%A9n+Itz%C3%A1%22,NA,%22Chich%C3%A9n+Itz%C3%A1%22,NA,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Báez,http://twitter.com/search?q=B%C3%A1ez,NA,B%C3%A1ez,15633,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Ellie,http://twitter.com/search?q=Ellie,NA,Ellie,104612,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Jhayco,http://twitter.com/search?q=Jhayco,NA,Jhayco,NA,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Federico Gutiérrez,http://twitter.com/search?q=%22Federico+Guti%C3%A9rrez%22,NA,%22Federico+Guti%C3%A9rrez%22,NA,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Calvin Klein,http://twitter.com/search?q=%22Calvin+Klein%22,NA,%22Calvin+Klein%22,240487,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Diego Lainez,http://twitter.com/search?q=%22Diego+Lainez%22,NA,%22Diego+Lainez%22,NA,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Julián Araujo,http://twitter.com/search?q=%22Juli%C3%A1n+Araujo%22,NA,%22Juli%C3%A1n+Araujo%22,NA,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Mahatma Gandhi,http://twitter.com/search?q=%22Mahatma+Gandhi%22,NA,%22Mahatma+Gandhi%22,38604,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Purdy,http://twitter.com/search?q=Purdy,NA,Purdy,64472,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Quackity,http://twitter.com/search?q=Quackity,NA,Quackity,133336,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Canicas,http://twitter.com/search?q=Canicas,NA,Canicas,NA,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Cincinnati,http://twitter.com/search?q=Cincinnati,NA,Cincinnati,68131,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
BBWOMENinMUSIC WITH TWICE,http://twitter.com/search?q=%22BBWOMENinMUSIC+WITH+TWICE%22,NA,%22BBWOMENinMUSIC+WITH+TWICE%22,59217,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Philadelphia,http://twitter.com/search?q=Philadelphia,NA,Philadelphia,75089,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
Carola,http://twitter.com/search?q=Carola,NA,Carola,14090,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
dedsafio,http://twitter.com/search?q=dedsafio,NA,dedsafio,28476,Acapulco,110978,2023-01-31T04:27:59Z,2023-01-28T01:00:15Z
