trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#SalarioRosa,http://twitter.com/search?q=%23SalarioRosa,NA,%23SalarioRosa,58339,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
TAYLOR,http://twitter.com/search?q=TAYLOR,NA,TAYLOR,250817,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
Santi Giménez,http://twitter.com/search?q=%22Santi+Gim%C3%A9nez%22,NA,%22Santi+Gim%C3%A9nez%22,NA,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,13494,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
#erickml,http://twitter.com/search?q=%23erickml,NA,%23erickml,NA,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
Bebote,http://twitter.com/search?q=Bebote,NA,Bebote,NA,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
Kalimba,http://twitter.com/search?q=Kalimba,NA,Kalimba,NA,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
Europa League,http://twitter.com/search?q=%22Europa+League%22,NA,%22Europa+League%22,32954,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
Safe & Sound,http://twitter.com/search?q=%22Safe+%26+Sound%22,NA,%22Safe+%26+Sound%22,34862,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
ALL OF THE GIRLS,http://twitter.com/search?q=%22ALL+OF+THE+GIRLS%22,NA,%22ALL+OF+THE+GIRLS%22,44569,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
Tata,http://twitter.com/search?q=Tata,NA,Tata,28660,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
#JusticiaParaNormaLizbeth,http://twitter.com/search?q=%23JusticiaParaNormaLizbeth,NA,%23JusticiaParaNormaLizbeth,NA,Acapulco,110978,2023-03-17T01:15:12Z,2023-03-14T14:22:26Z
