trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
49ers,http://twitter.com/search?q=49ers,NA,49ers,298512,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
49ers,http://twitter.com/search?q=49ers,NA,49ers,298512,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
#esland2023,http://twitter.com/search?q=%23esland2023,NA,%23esland2023,83484,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Germán,http://twitter.com/search?q=Germ%C3%A1n,NA,Germ%C3%A1n,116307,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
#FTTB,http://twitter.com/search?q=%23FTTB,NA,%23FTTB,34249,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Purdy,http://twitter.com/search?q=Purdy,NA,Purdy,105454,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Diana,http://twitter.com/search?q=Diana,NA,Diana,45768,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
#NFLxFSMX,http://twitter.com/search?q=%23NFLxFSMX,NA,%23NFLxFSMX,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Jhayco,http://twitter.com/search?q=Jhayco,NA,Jhayco,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,30453,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
#NFLPlayoffsEnTUDN,http://twitter.com/search?q=%23NFLPlayoffsEnTUDN,NA,%23NFLPlayoffsEnTUDN,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Juanito,http://twitter.com/search?q=Juanito,NA,Juanito,11149,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
#SuperBowlLVII,http://twitter.com/search?q=%23SuperBowlLVII,NA,%23SuperBowlLVII,11820,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Jagger,http://twitter.com/search?q=Jagger,NA,Jagger,11159,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Niners,http://twitter.com/search?q=Niners,NA,Niners,89724,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Bengals,http://twitter.com/search?q=Bengals,NA,Bengals,119997,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Woody,http://twitter.com/search?q=Woody,NA,Woody,26925,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Juanpa,http://twitter.com/search?q=Juanpa,NA,Juanpa,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Chiefs,http://twitter.com/search?q=Chiefs,NA,Chiefs,112196,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Ibai,http://twitter.com/search?q=Ibai,NA,Ibai,34168,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Johnson,http://twitter.com/search?q=Johnson,NA,Johnson,169831,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Filadelfia,http://twitter.com/search?q=Filadelfia,NA,Filadelfia,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Jordi,http://twitter.com/search?q=Jordi,NA,Jordi,16644,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Trent Williams,http://twitter.com/search?q=%22Trent+Williams%22,NA,%22Trent+Williams%22,24342,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Shanahan,http://twitter.com/search?q=Shanahan,NA,Shanahan,23644,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Zilverk,http://twitter.com/search?q=Zilverk,NA,Zilverk,15018,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Gabriel Caballero,http://twitter.com/search?q=%22Gabriel+Caballero%22,NA,%22Gabriel+Caballero%22,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
HUMBE NEW ERA,http://twitter.com/search?q=%22HUMBE+NEW+ERA%22,NA,%22HUMBE+NEW+ERA%22,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Carola,http://twitter.com/search?q=Carola,NA,Carola,24146,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Jelty,http://twitter.com/search?q=Jelty,NA,Jelty,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Lola,http://twitter.com/search?q=Lola,NA,Lola,51139,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Conferencia Nacional,http://twitter.com/search?q=%22Conferencia+Nacional%22,NA,%22Conferencia+Nacional%22,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Karchez,http://twitter.com/search?q=Karchez,NA,Karchez,26432,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Reborn,http://twitter.com/search?q=Reborn,NA,Reborn,23307,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Maxo,http://twitter.com/search?q=Maxo,NA,Maxo,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
JUAN ROLEPLAYER DEL AÑO,http://twitter.com/search?q=%22JUAN+ROLEPLAYER+DEL+A%C3%91O%22,NA,%22JUAN+ROLEPLAYER+DEL+A%C3%91O%22,NA,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
Luzu,http://twitter.com/search?q=Luzu,NA,Luzu,48138,Acapulco,110978,2023-01-30T05:28:04Z,2023-01-28T20:25:19Z
