trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#LikeCrazyNo1Hot100,http://twitter.com/search?q=%23LikeCrazyNo1Hot100,NA,%23LikeCrazyNo1Hot100,316817,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
CONGRATULATIONS JIMIN,http://twitter.com/search?q=%22CONGRATULATIONS+JIMIN%22,NA,%22CONGRATULATIONS+JIMIN%22,411572,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
JIMIN HISTORY MAKER,http://twitter.com/search?q=%22JIMIN+HISTORY+MAKER%22,NA,%22JIMIN+HISTORY+MAKER%22,284767,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
PARK JIMIN,http://twitter.com/search?q=%22PARK+JIMIN%22,NA,%22PARK+JIMIN%22,251825,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
JIMIN ENDED KPOP,http://twitter.com/search?q=%22JIMIN+ENDED+KPOP%22,NA,%22JIMIN+ENDED+KPOP%22,205265,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
Doge,http://twitter.com/search?q=Doge,NA,Doge,143857,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
Moana,http://twitter.com/search?q=Moana,NA,Moana,21052,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
#FelizLunes,http://twitter.com/search?q=%23FelizLunes,NA,%23FelizLunes,18672,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
#PoderosoComplicado,http://twitter.com/search?q=%23PoderosoComplicado,NA,%23PoderosoComplicado,NA,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
Bodega Aurrera,http://twitter.com/search?q=%22Bodega+Aurrera%22,NA,%22Bodega+Aurrera%22,NA,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
#Jimin_LikeCrazy,http://twitter.com/search?q=%23Jimin_LikeCrazy,NA,%23Jimin_LikeCrazy,10166,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
Cheems,http://twitter.com/search?q=Cheems,NA,Cheems,NA,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
PROUD OF YOU JIMIN,http://twitter.com/search?q=%22PROUD+OF+YOU+JIMIN%22,NA,%22PROUD+OF+YOU+JIMIN%22,88621,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
Felicidades Jimin,http://twitter.com/search?q=%22Felicidades+Jimin%22,NA,%22Felicidades+Jimin%22,13205,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
#BlueBeetle,http://twitter.com/search?q=%23BlueBeetle,NA,%23BlueBeetle,75914,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
Semana Santa,http://twitter.com/search?q=%22Semana+Santa%22,NA,%22Semana+Santa%22,212327,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
Hernán Cristante,http://twitter.com/search?q=%22Hern%C3%A1n+Cristante%22,NA,%22Hern%C3%A1n+Cristante%22,NA,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
TE AMO JIMIN,http://twitter.com/search?q=%22TE+AMO+JIMIN%22,NA,%22TE+AMO+JIMIN%22,NA,Acapulco,110978,2023-04-04T00:04:21Z,2023-03-30T15:22:59Z
