trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Raquel Buenrostro,http://twitter.com/search?q=%22Raquel+Buenrostro%22,NA,%22Raquel+Buenrostro%22,34493,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Tatiana,http://twitter.com/search?q=Tatiana,NA,Tatiana,78246,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
lana,http://twitter.com/search?q=lana,NA,lana,282812,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,NA,%23FelizViernesATodos,14090,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
#CASE143_OutNow,http://twitter.com/search?q=%23CASE143_OutNow,NA,%23CASE143_OutNow,175221,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
#StrayKids,http://twitter.com/search?q=%23StrayKids,NA,%23StrayKids,1543827,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
#SuperMarioBrosMovie,http://twitter.com/search?q=%23SuperMarioBrosMovie,NA,%23SuperMarioBrosMovie,179020,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Secretaría de Economía,http://twitter.com/search?q=%22Secretar%C3%ADa+de+Econom%C3%ADa%22,NA,%22Secretar%C3%ADa+de+Econom%C3%ADa%22,38408,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Muse,http://twitter.com/search?q=Muse,NA,Muse,33648,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Nobel,http://twitter.com/search?q=Nobel,NA,Nobel,243236,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Bowser,http://twitter.com/search?q=Bowser,NA,Bowser,191387,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Shaggy,http://twitter.com/search?q=Shaggy,NA,Shaggy,41645,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Broncos,http://twitter.com/search?q=Broncos,NA,Broncos,271690,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
San Miguel Totolapan,http://twitter.com/search?q=%22San+Miguel+Totolapan%22,NA,%22San+Miguel+Totolapan%22,10735,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
TMEC,http://twitter.com/search?q=TMEC,NA,TMEC,NA,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Fernando González Gortázar,http://twitter.com/search?q=%22Fernando+Gonz%C3%A1lez+Gort%C3%A1zar%22,NA,%22Fernando+Gonz%C3%A1lez+Gort%C3%A1zar%22,NA,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Russell Wilson,http://twitter.com/search?q=%22Russell+Wilson%22,NA,%22Russell+Wilson%22,114034,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Chris Pratt,http://twitter.com/search?q=%22Chris+Pratt%22,NA,%22Chris+Pratt%22,151163,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Guerrero,http://twitter.com/search?q=Guerrero,NA,Guerrero,40329,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Colts,http://twitter.com/search?q=Colts,NA,Colts,146836,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Gracias Jesús,http://twitter.com/search?q=%22Gracias+Jes%C3%BAs%22,NA,%22Gracias+Jes%C3%BAs%22,NA,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Annie Ernaux,http://twitter.com/search?q=%22Annie+Ernaux%22,NA,%22Annie+Ernaux%22,36337,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Thom Yorke,http://twitter.com/search?q=%22Thom+Yorke%22,NA,%22Thom+Yorke%22,NA,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
TINA,http://twitter.com/search?q=TINA,NA,TINA,55168,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Phillies,http://twitter.com/search?q=Phillies,NA,Phillies,63578,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Wembley,http://twitter.com/search?q=Wembley,NA,Wembley,15352,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
CJNG,http://twitter.com/search?q=CJNG,NA,CJNG,21441,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Jack Black,http://twitter.com/search?q=%22Jack+Black%22,NA,%22Jack+Black%22,111268,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Al Qaeda,http://twitter.com/search?q=%22Al+Qaeda%22,NA,%22Al+Qaeda%22,NA,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Pedro Vargas,http://twitter.com/search?q=%22Pedro+Vargas%22,NA,%22Pedro+Vargas%22,NA,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
Draymond,http://twitter.com/search?q=Draymond,NA,Draymond,325765,Acapulco,110978,2022-10-08T02:55:33Z,2022-10-02T10:08:23Z
