trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
#PoderosoRaroPadre,http://twitter.com/search?q=%23PoderosoRaroPadre,NA,%23PoderosoRaroPadre,NA,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
#FelizJueves,http://twitter.com/search?q=%23FelizJueves,NA,%23FelizJueves,11291,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
UNAM,http://twitter.com/search?q=UNAM,NA,UNAM,49913,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
#ministraplagiaria,http://twitter.com/search?q=%23ministraplagiaria,NA,%23ministraplagiaria,NA,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
Pavón,http://twitter.com/search?q=Pav%C3%B3n,NA,Pav%C3%B3n,NA,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
#ELFNOCOMPRAconMusicVibe,http://twitter.com/search?q=%23ELFNOCOMPRAconMusicVibe,NA,%23ELFNOCOMPRAconMusicVibe,NA,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
Alejandro Bichir,http://twitter.com/search?q=%22Alejandro+Bichir%22,NA,%22Alejandro+Bichir%22,NA,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
SCJN,http://twitter.com/search?q=SCJN,NA,SCJN,101454,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
Plagio,http://twitter.com/search?q=Plagio,NA,Plagio,162815,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
Biden,http://twitter.com/search?q=Biden,NA,Biden,660709,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
Estados Unidos de América,http://twitter.com/search?q=%22Estados+Unidos+de+Am%C3%A9rica%22,NA,%22Estados+Unidos+de+Am%C3%A9rica%22,NA,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
NO COMPRAMOS,http://twitter.com/search?q=%22NO+COMPRAMOS%22,NA,%22NO+COMPRAMOS%22,NA,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
Yasmín Esquivel,http://twitter.com/search?q=%22Yasm%C3%ADn+Esquivel%22,NA,%22Yasm%C3%ADn+Esquivel%22,85633,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
Estados Unidos Mexicanos,http://twitter.com/search?q=%22Estados+Unidos+Mexicanos%22,NA,%22Estados+Unidos+Mexicanos%22,NA,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
Jesusa Rodríguez,http://twitter.com/search?q=%22Jesusa+Rodr%C3%ADguez%22,NA,%22Jesusa+Rodr%C3%ADguez%22,NA,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
Tesis,http://twitter.com/search?q=Tesis,NA,Tesis,213447,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
Korn,http://twitter.com/search?q=Korn,NA,Korn,NA,Acapulco,110978,2022-12-23T00:27:13Z,2022-12-15T16:36:42Z
