trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Assange,http://twitter.com/search?q=Assange,NA,Assange,18540,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
#FelizSabado,http://twitter.com/search?q=%23FelizSabado,NA,%23FelizSabado,21902,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
Peniley,http://twitter.com/search?q=Peniley,NA,Peniley,NA,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
Ayotzinapa,http://twitter.com/search?q=Ayotzinapa,NA,Ayotzinapa,41139,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
#TUDUM,http://twitter.com/search?q=%23TUDUM,NA,%23TUDUM,201437,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
#BBVA,http://twitter.com/search?q=%23BBVA,NA,%23BBVA,NA,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
Diego Cocca,http://twitter.com/search?q=%22Diego+Cocca%22,NA,%22Diego+Cocca%22,NA,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
Austin TV,http://twitter.com/search?q=%22Austin+TV%22,NA,%22Austin+TV%22,NA,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
Jorge Ramos,http://twitter.com/search?q=%22Jorge+Ramos%22,NA,%22Jorge+Ramos%22,16356,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
Molotov,http://twitter.com/search?q=Molotov,NA,Molotov,10544,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
Dua Lipa,http://twitter.com/search?q=%22Dua+Lipa%22,NA,%22Dua+Lipa%22,26951,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
Dahmer,http://twitter.com/search?q=Dahmer,NA,Dahmer,140571,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
Pumas,http://twitter.com/search?q=Pumas,NA,Pumas,15614,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
Constitución,http://twitter.com/search?q=Constituci%C3%B3n,NA,Constituci%C3%B3n,86580,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
no es un adiós,http://twitter.com/search?q=%22no+es+un+adi%C3%B3s%22,NA,%22no+es+un+adi%C3%B3s%22,NA,Acapulco,110978,2022-09-25T02:49:09Z,2022-09-21T15:08:32Z
